fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,197,0,523
2022-01-02,Sunday,0,0,523
2022-01-03,Monday,3,720,1240
2022-01-04,Tuesday,21,0,1219
2022-01-05,Wednesday,43,0,1176
2022-01-06,Thursday,176,0,1000
2022-01-07,Friday,276,0,724
2022-01-08,Saturday,310,0,414
2022-01-09,Sunday,0,0,414
2022-01-10,Monday,4,720,1130
2022-01-11,Tuesday,28,0,1102
2022-01-12,Wednesday,48,0,1054
2022-01-13,Thursday,170,0,884
2022-01-14,Friday,150,0,734
2022-01-15,Saturday,247,0,487
2022-01-16,Sunday,0,0,487
2022-01-17,Monday,5,720,1202
2022-01-18,Tuesday,17,0,1185
2022-01-19,Wednesday,38,0,1147
2022-01-20,Thursday,169,0,978
2022-01-21,Friday,119,0,859
2022-01-22,Saturday,189,0,670
2022-01-23,Sunday,0,0,670
2022-01-24,Monday,4,720,1386
2022-01-25,Tuesday,23,0,1363
2022-01-26,Wednesday,54,0,1309
2022-01-27,Thursday,139,0,1170
2022-01-28,Friday,165,0,1005
2022-01-29,Saturday,230,0,775
2022-01-30,Sunday,0,0,775
2022-01-31,Monday,8,720,1487
2022-02-01,Tuesday,21,0,1466
2022-02-02,Wednesday,56,0,1410
2022-02-03,Thursday,151,0,1259
2022-02-04,Friday,189,0,1070
2022-02-05,Saturday,215,0,855
2022-02-06,Sunday,0,0,855
2022-02-07,Monday,6,720,1569
2022-02-08,Tuesday,24,0,1545
2022-02-09,Wednesday,53,0,1492
2022-02-10,Thursday,146,0,1346
2022-02-11,Friday,182,0,1164
2022-02-12,Saturday,205,0,959
2022-02-13,Sunday,0,0,959
2022-02-14,Monday,5,720,1674
2022-02-15,Tuesday,17,0,1657
2022-02-16,Wednesday,34,0,1623
2022-02-17,Thursday,135,0,1488
2022-02-18,Friday,164,0,1324
2022-02-19,Saturday,220,0,1104
2022-02-20,Sunday,0,0,1104
2022-02-21,Monday,6,720,1818
2022-02-22,Tuesday,22,0,1796
2022-02-23,Wednesday,42,0,1754
2022-02-24,Thursday,155,0,1599
2022-02-25,Friday,109,0,1490
2022-02-26,Saturday,151,0,1339
2022-02-27,Sunday,0,0,1339
2022-02-28,Monday,6,720,2053
2022-03-01,Tuesday,9,0,2044
2022-03-02,Wednesday,54,0,1990
2022-03-03,Thursday,237,0,1753
2022-03-04,Friday,155,0,1598
2022-03-05,Saturday,154,0,1444
2022-03-06,Sunday,0,0,1444
2022-03-07,Monday,7,720,2157
2022-03-08,Tuesday,17,0,2140
2022-03-09,Wednesday,38,0,2102
2022-03-10,Thursday,192,0,1910
2022-03-11,Friday,203,0,1707
2022-03-12,Saturday,196,0,1511
2022-03-13,Sunday,0,0,1511
