fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,189,0,531
2022-01-02,Sunday,0,0,531
2022-01-03,Monday,3,720,1248
2022-01-04,Tuesday,19,0,1229
2022-01-05,Wednesday,36,0,1193
2022-01-06,Thursday,172,0,1021
2022-01-07,Friday,267,0,754
2022-01-08,Saturday,261,0,493
2022-01-09,Sunday,0,0,493
2022-01-10,Monday,3,720,1210
2022-01-11,Tuesday,16,0,1194
2022-01-12,Wednesday,22,0,1172
2022-01-13,Thursday,117,0,1055
2022-01-14,Friday,146,0,909
2022-01-15,Saturday,226,0,683
2022-01-16,Sunday,0,0,683
2022-01-17,Monday,6,720,1397
2022-01-18,Tuesday,32,0,1365
2022-01-19,Wednesday,44,0,1321
2022-01-20,Thursday,171,0,1150
2022-01-21,Friday,262,0,888
2022-01-22,Saturday,104,0,784
2022-01-23,Sunday,0,0,784
2022-01-24,Monday,6,720,1498
2022-01-25,Tuesday,38,0,1460
2022-01-26,Wednesday,44,0,1416
2022-01-27,Thursday,228,0,1188
2022-01-28,Friday,305,0,883
2022-01-29,Saturday,301,0,582
2022-01-30,Sunday,0,0,582
2022-01-31,Monday,7,720,1295
2022-02-01,Tuesday,24,0,1271
2022-02-02,Wednesday,47,0,1224
2022-02-03,Thursday,150,0,1074
2022-02-04,Friday,205,0,869
2022-02-05,Saturday,240,0,629
2022-02-06,Sunday,0,0,629
2022-02-07,Monday,3,720,1346
2022-02-08,Tuesday,25,0,1321
2022-02-09,Wednesday,41,0,1280
2022-02-10,Thursday,104,0,1176
2022-02-11,Friday,204,0,972
2022-02-12,Saturday,127,0,845
2022-02-13,Sunday,0,0,845
2022-02-14,Monday,4,720,1561
2022-02-15,Tuesday,27,0,1534
2022-02-16,Wednesday,38,0,1496
2022-02-17,Thursday,147,0,1349
2022-02-18,Friday,155,0,1194
2022-02-19,Saturday,166,0,1028
2022-02-20,Sunday,0,0,1028
2022-02-21,Monday,4,720,1744
2022-02-22,Tuesday,28,0,1716
2022-02-23,Wednesday,35,0,1681
2022-02-24,Thursday,130,0,1551
2022-02-25,Friday,274,0,1277
2022-02-26,Saturday,231,0,1046
2022-02-27,Sunday,0,0,1046
2022-02-28,Monday,5,720,1761
2022-03-01,Tuesday,13,0,1748
2022-03-02,Wednesday,43,0,1705
2022-03-03,Thursday,133,0,1572
2022-03-04,Friday,270,0,1302
2022-03-05,Saturday,213,0,1089
2022-03-06,Sunday,0,0,1089
2022-03-07,Monday,4,720,1805
2022-03-08,Tuesday,24,0,1781
2022-03-09,Wednesday,77,0,1704
2022-03-10,Thursday,62,0,1642
2022-03-11,Friday,345,0,1297
2022-03-12,Saturday,165,0,1132
2022-03-13,Sunday,0,0,1132
2022-03-14,Monday,8,720,1844
2022-03-15,Tuesday,20,0,1824
2022-03-16,Wednesday,48,0,1776
2022-03-17,Thursday,178,0,1598
2022-03-18,Friday,41,0,1557
2022-03-19,Saturday,121,0,1436
2022-03-20,Sunday,0,0,1436
2022-03-21,Monday,6,720,2150
2022-03-22,Tuesday,10,0,2140
2022-03-23,Wednesday,28,0,2112
2022-03-24,Thursday,206,0,1906
2022-03-25,Friday,291,0,1615
2022-03-26,Saturday,142,0,1473
2022-03-27,Sunday,0,0,1473
2022-03-28,Monday,4,720,2189
2022-03-29,Tuesday,9,0,2180
2022-03-30,Wednesday,49,0,2131
2022-03-31,Thursday,169,0,1962
2022-04-01,Friday,223,0,1739
2022-04-02,Saturday,241,0,1498
2022-04-03,Sunday,0,0,1498
2022-04-04,Monday,4,720,2214
2022-04-05,Tuesday,18,0,2196
2022-04-06,Wednesday,7,0,2189
2022-04-07,Thursday,111,0,2078
2022-04-08,Friday,121,0,1957
2022-04-09,Saturday,217,0,1740
2022-04-10,Sunday,0,0,1740
2022-04-11,Monday,2,720,2458
2022-04-12,Tuesday,8,0,2450
2022-04-13,Wednesday,60,0,2390
2022-04-14,Thursday,187,0,2203
2022-04-15,Friday,254,0,1949
2022-04-16,Saturday,245,0,1704
2022-04-17,Sunday,0,0,1704
2022-04-18,Monday,6,720,2418
2022-04-19,Tuesday,10,0,2408
2022-04-20,Wednesday,62,0,2346
2022-04-21,Thursday,168,0,2178
2022-04-22,Friday,272,0,1906
2022-04-23,Saturday,242,0,1664
2022-04-24,Sunday,0,0,1664
2022-04-25,Monday,5,720,2379
2022-04-26,Tuesday,17,0,2362
2022-04-27,Wednesday,48,0,2314
2022-04-28,Thursday,62,0,2252
2022-04-29,Friday,214,0,2038
2022-04-30,Saturday,297,0,1741
2022-05-01,Sunday,0,0,1741
2022-05-02,Monday,6,720,2455
2022-05-03,Tuesday,17,0,2438
2022-05-04,Wednesday,51,0,2387
2022-05-05,Thursday,104,0,2283
2022-05-06,Friday,175,0,2108
2022-05-07,Saturday,380,0,1728
2022-05-08,Sunday,0,0,1728
2022-05-09,Monday,7,720,2441
2022-05-10,Tuesday,38,0,2403
2022-05-11,Wednesday,32,0,2371
2022-05-12,Thursday,172,0,2199
2022-05-13,Friday,123,0,2076
2022-05-14,Saturday,182,0,1894
2022-05-15,Sunday,0,0,1894
2022-05-16,Monday,6,720,2608
2022-05-17,Tuesday,27,0,2581
2022-05-18,Wednesday,44,0,2537
2022-05-19,Thursday,54,0,2483
2022-05-20,Friday,155,0,2328
2022-05-21,Saturday,233,0,2095
2022-05-22,Sunday,0,0,2095
2022-05-23,Monday,4,720,2811
2022-05-24,Tuesday,22,0,2789
2022-05-25,Wednesday,42,0,2747
2022-05-26,Thursday,144,0,2603
2022-05-27,Friday,155,0,2448
2022-05-28,Saturday,157,0,2291
2022-05-29,Sunday,0,0,2291
2022-05-30,Monday,5,720,3006
2022-05-31,Tuesday,15,0,2991
2022-06-01,Wednesday,29,0,2962
2022-06-02,Thursday,101,0,2861
2022-06-03,Friday,168,0,2693
2022-06-04,Saturday,162,0,2531
2022-06-05,Sunday,0,0,2531
2022-06-06,Monday,6,720,3245
2022-06-07,Tuesday,18,0,3227
2022-06-08,Wednesday,42,0,3185
2022-06-09,Thursday,120,0,3065
2022-06-10,Friday,260,0,2805
2022-06-11,Saturday,235,0,2570
2022-06-12,Sunday,0,0,2570
2022-06-13,Monday,5,720,3285
2022-06-14,Tuesday,13,0,3272
2022-06-15,Wednesday,36,0,3236
2022-06-16,Thursday,192,0,3044
2022-06-17,Friday,203,0,2841
2022-06-18,Saturday,166,0,2675
2022-06-19,Sunday,0,0,2675
2022-06-20,Monday,6,720,3389
2022-06-21,Tuesday,24,0,3365
2022-06-22,Wednesday,36,0,3329
2022-06-23,Thursday,143,0,3186
2022-06-24,Friday,259,0,2927
