fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,188,0,532
2022-01-02,Sunday,0,0,532
2022-01-03,Monday,5,720,1247
2022-01-04,Tuesday,25,0,1222
2022-01-05,Wednesday,50,0,1172
2022-01-06,Thursday,223,0,949
2022-01-07,Friday,226,0,723
2022-01-08,Saturday,236,0,487
2022-01-09,Sunday,0,0,487
2022-01-10,Monday,4,720,1203
2022-01-11,Tuesday,20,0,1183
2022-01-12,Wednesday,21,0,1162
2022-01-13,Thursday,185,0,977
2022-01-14,Friday,239,0,738
2022-01-15,Saturday,223,0,515
2022-01-16,Sunday,0,0,515
2022-01-17,Monday,2,720,1233
2022-01-18,Tuesday,30,0,1203
2022-01-19,Wednesday,52,0,1151
2022-01-20,Thursday,148,0,1003
2022-01-21,Friday,204,0,799
2022-01-22,Saturday,175,0,624
2022-01-23,Sunday,0,0,624
2022-01-24,Monday,5,720,1339
2022-01-25,Tuesday,16,0,1323
2022-01-26,Wednesday,33,0,1290
2022-01-27,Thursday,184,0,1106
2022-01-28,Friday,223,0,883
2022-01-29,Saturday,167,0,716
2022-01-30,Sunday,0,0,716
2022-01-31,Monday,6,720,1430
2022-02-01,Tuesday,11,0,1419
2022-02-02,Wednesday,34,0,1385
2022-02-03,Thursday,161,0,1224
2022-02-04,Friday,184,0,1040
2022-02-05,Saturday,218,0,822
2022-02-06,Sunday,0,0,822
2022-02-07,Monday,5,720,1537
2022-02-08,Tuesday,16,0,1521
2022-02-09,Wednesday,40,0,1481
2022-02-10,Thursday,180,0,1301
2022-02-11,Friday,241,0,1060
2022-02-12,Saturday,142,0,918
2022-02-13,Sunday,0,0,918
2022-02-14,Monday,6,720,1632
2022-02-15,Tuesday,28,0,1604
2022-02-16,Wednesday,41,0,1563
2022-02-17,Thursday,112,0,1451
2022-02-18,Friday,185,0,1266
2022-02-19,Saturday,238,0,1028
2022-02-20,Sunday,0,0,1028
2022-02-21,Monday,4,720,1744
2022-02-22,Tuesday,26,0,1718
2022-02-23,Wednesday,49,0,1669
2022-02-24,Thursday,164,0,1505
2022-02-25,Friday,225,0,1280
2022-02-26,Saturday,248,0,1032
2022-02-27,Sunday,0,0,1032
2022-02-28,Monday,4,720,1748
2022-03-01,Tuesday,25,0,1723
2022-03-02,Wednesday,37,0,1686
2022-03-03,Thursday,162,0,1524
2022-03-04,Friday,301,0,1223
2022-03-05,Saturday,302,0,921
2022-03-06,Sunday,0,0,921
2022-03-07,Monday,8,720,1633
2022-03-08,Tuesday,24,0,1609
2022-03-09,Wednesday,43,0,1566
2022-03-10,Thursday,138,0,1428
2022-03-11,Friday,378,0,1050
2022-03-12,Saturday,173,0,877
2022-03-13,Sunday,0,0,877
2022-03-14,Monday,6,720,1591
2022-03-15,Tuesday,16,0,1575
2022-03-16,Wednesday,10,0,1565
2022-03-17,Thursday,79,0,1486
2022-03-18,Friday,283,0,1203
2022-03-19,Saturday,219,0,984
2022-03-20,Sunday,0,0,984
2022-03-21,Monday,5,720,1699
2022-03-22,Tuesday,14,0,1685
2022-03-23,Wednesday,43,0,1642
2022-03-24,Thursday,192,0,1450
2022-03-25,Friday,142,0,1308
2022-03-26,Saturday,139,0,1169
2022-03-27,Sunday,0,0,1169
2022-03-28,Monday,6,720,1883
2022-03-29,Tuesday,23,0,1860
2022-03-30,Wednesday,46,0,1814
2022-03-31,Thursday,160,0,1654
2022-04-01,Friday,201,0,1453
2022-04-02,Saturday,114,0,1339
2022-04-03,Sunday,0,0,1339
2022-04-04,Monday,4,720,2055
2022-04-05,Tuesday,7,0,2048
2022-04-06,Wednesday,53,0,1995
2022-04-07,Thursday,148,0,1847
2022-04-08,Friday,235,0,1612
2022-04-09,Saturday,159,0,1453
2022-04-10,Sunday,0,0,1453
2022-04-11,Monday,5,720,2168
2022-04-12,Tuesday,29,0,2139
2022-04-13,Wednesday,47,0,2092
2022-04-14,Thursday,146,0,1946
2022-04-15,Friday,286,0,1660
2022-04-16,Saturday,298,0,1362
2022-04-17,Sunday,0,0,1362
2022-04-18,Monday,6,720,2076
2022-04-19,Tuesday,21,0,2055
2022-04-20,Wednesday,34,0,2021
2022-04-21,Thursday,107,0,1914
2022-04-22,Friday,211,0,1703
2022-04-23,Saturday,124,0,1579
2022-04-24,Sunday,0,0,1579
2022-04-25,Monday,6,720,2293
2022-04-26,Tuesday,22,0,2271
2022-04-27,Wednesday,49,0,2222
2022-04-28,Thursday,131,0,2091
2022-04-29,Friday,274,0,1817
2022-04-30,Saturday,175,0,1642
2022-05-01,Sunday,0,0,1642
2022-05-02,Monday,7,720,2355
2022-05-03,Tuesday,16,0,2339
2022-05-04,Wednesday,14,0,2325
2022-05-05,Thursday,138,0,2187
2022-05-06,Friday,165,0,2022
2022-05-07,Saturday,244,0,1778
2022-05-08,Sunday,0,0,1778
2022-05-09,Monday,5,720,2493
2022-05-10,Tuesday,21,0,2472
2022-05-11,Wednesday,57,0,2415
2022-05-12,Thursday,184,0,2231
2022-05-13,Friday,149,0,2082
2022-05-14,Saturday,295,0,1787
2022-05-15,Sunday,0,0,1787
2022-05-16,Monday,3,720,2504
2022-05-17,Tuesday,21,0,2483
2022-05-18,Wednesday,60,0,2423
2022-05-19,Thursday,161,0,2262
2022-05-20,Friday,222,0,2040
2022-05-21,Saturday,146,0,1894
2022-05-22,Sunday,0,0,1894
2022-05-23,Monday,7,720,2607
2022-05-24,Tuesday,9,0,2598
2022-05-25,Wednesday,61,0,2537
2022-05-26,Thursday,166,0,2371
2022-05-27,Friday,127,0,2244
2022-05-28,Saturday,291,0,1953
2022-05-29,Sunday,0,0,1953
2022-05-30,Monday,2,720,2671
2022-05-31,Tuesday,4,0,2667
2022-06-01,Wednesday,49,0,2618
2022-06-02,Thursday,123,0,2495
2022-06-03,Friday,229,0,2266
2022-06-04,Saturday,87,0,2179
2022-06-05,Sunday,0,0,2179
2022-06-06,Monday,4,720,2895
