fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,228,0,492
2022-01-02,Sunday,0,0,492
2022-01-03,Monday,7,720,1205
2022-01-04,Tuesday,8,0,1197
2022-01-05,Wednesday,32,0,1165
2022-01-06,Thursday,52,0,1113
2022-01-07,Friday,250,0,863
2022-01-08,Saturday,155,0,708
2022-01-09,Sunday,0,0,708
2022-01-10,Monday,6,720,1422
2022-01-11,Tuesday,19,0,1403
2022-01-12,Wednesday,17,0,1386
2022-01-13,Thursday,138,0,1248
2022-01-14,Friday,233,0,1015
2022-01-15,Saturday,165,0,850
2022-01-16,Sunday,0,0,850
2022-01-17,Monday,4,720,1566
2022-01-18,Tuesday,28,0,1538
2022-01-19,Wednesday,40,0,1498
2022-01-20,Thursday,161,0,1337
2022-01-21,Friday,153,0,1184
2022-01-22,Saturday,178,0,1006
2022-01-23,Sunday,0,0,1006
2022-01-24,Monday,7,720,1719
2022-01-25,Tuesday,32,0,1687
2022-01-26,Wednesday,40,0,1647
2022-01-27,Thursday,163,0,1484
2022-01-28,Friday,237,0,1247
2022-01-29,Saturday,268,0,979
2022-01-30,Sunday,0,0,979
2022-01-31,Monday,6,720,1693
2022-02-01,Tuesday,19,0,1674
2022-02-02,Wednesday,52,0,1622
2022-02-03,Thursday,171,0,1451
2022-02-04,Friday,146,0,1305
2022-02-05,Saturday,139,0,1166
2022-02-06,Sunday,0,0,1166
2022-02-07,Monday,9,720,1877
2022-02-08,Tuesday,26,0,1851
2022-02-09,Wednesday,35,0,1816
2022-02-10,Thursday,131,0,1685
2022-02-11,Friday,213,0,1472
2022-02-12,Saturday,223,0,1249
2022-02-13,Sunday,0,0,1249
2022-02-14,Monday,7,720,1962
2022-02-15,Tuesday,23,0,1939
2022-02-16,Wednesday,33,0,1906
2022-02-17,Thursday,155,0,1751
2022-02-18,Friday,221,0,1530
2022-02-19,Saturday,226,0,1304
2022-02-20,Sunday,0,0,1304
2022-02-21,Monday,4,720,2020
2022-02-22,Tuesday,19,0,2001
2022-02-23,Wednesday,53,0,1948
2022-02-24,Thursday,204,0,1744
2022-02-25,Friday,192,0,1552
2022-02-26,Saturday,187,0,1365
2022-02-27,Sunday,0,0,1365
2022-02-28,Monday,4,720,2081
2022-03-01,Tuesday,27,0,2054
2022-03-02,Wednesday,50,0,2004
2022-03-03,Thursday,127,0,1877
2022-03-04,Friday,159,0,1718
2022-03-05,Saturday,252,0,1466
2022-03-06,Sunday,0,0,1466
2022-03-07,Monday,6,720,2180
2022-03-08,Tuesday,15,0,2165
2022-03-09,Wednesday,48,0,2117
2022-03-10,Thursday,129,0,1988
2022-03-11,Friday,220,0,1768
2022-03-12,Saturday,139,0,1629
2022-03-13,Sunday,0,0,1629
2022-03-14,Monday,5,720,2344
2022-03-15,Tuesday,11,0,2333
2022-03-16,Wednesday,34,0,2299
2022-03-17,Thursday,189,0,2110
2022-03-18,Friday,293,0,1817
2022-03-19,Saturday,262,0,1555
2022-03-20,Sunday,0,0,1555
2022-03-21,Monday,6,720,2269
2022-03-22,Tuesday,29,0,2240
2022-03-23,Wednesday,47,0,2193
2022-03-24,Thursday,216,0,1977
2022-03-25,Friday,183,0,1794
2022-03-26,Saturday,205,0,1589
2022-03-27,Sunday,0,0,1589
2022-03-28,Monday,3,720,2306
2022-03-29,Tuesday,26,0,2280
2022-03-30,Wednesday,40,0,2240
2022-03-31,Thursday,172,0,2068
2022-04-01,Friday,281,0,1787
2022-04-02,Saturday,170,0,1617
2022-04-03,Sunday,0,0,1617
2022-04-04,Monday,4,720,2333
2022-04-05,Tuesday,22,0,2311
2022-04-06,Wednesday,33,0,2278
2022-04-07,Thursday,189,0,2089
2022-04-08,Friday,186,0,1903
2022-04-09,Saturday,185,0,1718
2022-04-10,Sunday,0,0,1718
2022-04-11,Monday,6,720,2432
2022-04-12,Tuesday,30,0,2402
2022-04-13,Wednesday,28,0,2374
2022-04-14,Thursday,192,0,2182
2022-04-15,Friday,185,0,1997
2022-04-16,Saturday,216,0,1781
