fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,210,0,510
2022-01-02,Sunday,0,0,510
2022-01-03,Monday,6,720,1224
2022-01-04,Tuesday,20,0,1204
2022-01-05,Wednesday,29,0,1175
2022-01-06,Thursday,119,0,1056
2022-01-07,Friday,230,0,826
2022-01-08,Saturday,186,0,640
2022-01-09,Sunday,0,0,640
2022-01-10,Monday,8,720,1352
2022-01-11,Tuesday,29,0,1323
2022-01-12,Wednesday,43,0,1280
2022-01-13,Thursday,133,0,1147
2022-01-14,Friday,240,0,907
2022-01-15,Saturday,198,0,709
2022-01-16,Sunday,0,0,709
2022-01-17,Monday,5,720,1424
2022-01-18,Tuesday,33,0,1391
2022-01-19,Wednesday,42,0,1349
2022-01-20,Thursday,119,0,1230
2022-01-21,Friday,207,0,1023
2022-01-22,Saturday,235,0,788
2022-01-23,Sunday,0,0,788
2022-01-24,Monday,3,720,1505
2022-01-25,Tuesday,29,0,1476
2022-01-26,Wednesday,49,0,1427
2022-01-27,Thursday,118,0,1309
2022-01-28,Friday,270,0,1039
2022-01-29,Saturday,240,0,799
2022-01-30,Sunday,0,0,799
2022-01-31,Monday,7,720,1512
2022-02-01,Tuesday,8,0,1504
2022-02-02,Wednesday,36,0,1468
2022-02-03,Thursday,171,0,1297
2022-02-04,Friday,233,0,1064
2022-02-05,Saturday,212,0,852
2022-02-06,Sunday,0,0,852
2022-02-07,Monday,3,720,1569
2022-02-08,Tuesday,20,0,1549
2022-02-09,Wednesday,57,0,1492
2022-02-10,Thursday,184,0,1308
2022-02-11,Friday,140,0,1168
2022-02-12,Saturday,89,0,1079
2022-02-13,Sunday,0,0,1079
2022-02-14,Monday,7,720,1792
2022-02-15,Tuesday,12,0,1780
2022-02-16,Wednesday,37,0,1743
2022-02-17,Thursday,175,0,1568
2022-02-18,Friday,171,0,1397
2022-02-19,Saturday,230,0,1167
2022-02-20,Sunday,0,0,1167
2022-02-21,Monday,6,720,1881
2022-02-22,Tuesday,21,0,1860
2022-02-23,Wednesday,44,0,1816
2022-02-24,Thursday,158,0,1658
2022-02-25,Friday,200,0,1458
2022-02-26,Saturday,155,0,1303
2022-02-27,Sunday,0,0,1303
2022-02-28,Monday,5,720,2018
2022-03-01,Tuesday,25,0,1993
2022-03-02,Wednesday,58,0,1935
2022-03-03,Thursday,156,0,1779
2022-03-04,Friday,193,0,1586
2022-03-05,Saturday,101,0,1485
2022-03-06,Sunday,0,0,1485
2022-03-07,Monday,6,720,2199
2022-03-08,Tuesday,19,0,2180
2022-03-09,Wednesday,39,0,2141
2022-03-10,Thursday,148,0,1993
2022-03-11,Friday,196,0,1797
2022-03-12,Saturday,186,0,1611
2022-03-13,Sunday,0,0,1611
2022-03-14,Monday,6,720,2325
2022-03-15,Tuesday,23,0,2302
2022-03-16,Wednesday,36,0,2266
2022-03-17,Thursday,94,0,2172
2022-03-18,Friday,209,0,1963
2022-03-19,Saturday,300,0,1663
2022-03-20,Sunday,0,0,1663
2022-03-21,Monday,6,720,2377
2022-03-22,Tuesday,13,0,2364
2022-03-23,Wednesday,58,0,2306
2022-03-24,Thursday,120,0,2186
2022-03-25,Friday,219,0,1967
2022-03-26,Saturday,261,0,1706
2022-03-27,Sunday,0,0,1706
2022-03-28,Monday,7,720,2419
2022-03-29,Tuesday,28,0,2391
2022-03-30,Wednesday,18,0,2373
2022-03-31,Thursday,128,0,2245
2022-04-01,Friday,279,0,1966
2022-04-02,Saturday,198,0,1768
2022-04-03,Sunday,0,0,1768
2022-04-04,Monday,4,720,2484
2022-04-05,Tuesday,18,0,2466
2022-04-06,Wednesday,42,0,2424
2022-04-07,Thursday,115,0,2309
2022-04-08,Friday,263,0,2046
2022-04-09,Saturday,143,0,1903
2022-04-10,Sunday,0,0,1903
2022-04-11,Monday,3,720,2620
2022-04-12,Tuesday,23,0,2597
2022-04-13,Wednesday,58,0,2539
2022-04-14,Thursday,160,0,2379
2022-04-15,Friday,233,0,2146
2022-04-16,Saturday,257,0,1889
2022-04-17,Sunday,0,0,1889
2022-04-18,Monday,5,720,2604
2022-04-19,Tuesday,17,0,2587
2022-04-20,Wednesday,31,0,2556
2022-04-21,Thursday,196,0,2360
2022-04-22,Friday,220,0,2140
2022-04-23,Saturday,147,0,1993
2022-04-24,Sunday,0,0,1993
2022-04-25,Monday,4,720,2709
2022-04-26,Tuesday,15,0,2694
2022-04-27,Wednesday,27,0,2667
2022-04-28,Thursday,148,0,2519
2022-04-29,Friday,109,0,2410
2022-04-30,Saturday,205,0,2205
2022-05-01,Sunday,0,0,2205
2022-05-02,Monday,4,720,2921
2022-05-03,Tuesday,7,0,2914
2022-05-04,Wednesday,34,0,2880
2022-05-05,Thursday,199,0,2681
2022-05-06,Friday,161,0,2520
2022-05-07,Saturday,310,0,2210
2022-05-08,Sunday,0,0,2210
2022-05-09,Monday,4,720,2926
2022-05-10,Tuesday,33,0,2893
2022-05-11,Wednesday,30,0,2863
2022-05-12,Thursday,123,0,2740
2022-05-13,Friday,251,0,2489
2022-05-14,Saturday,218,0,2271
2022-05-15,Sunday,0,0,2271
2022-05-16,Monday,5,720,2986
2022-05-17,Tuesday,16,0,2970
2022-05-18,Wednesday,55,0,2915
2022-05-19,Thursday,154,0,2761
2022-05-20,Friday,182,0,2579
2022-05-21,Saturday,143,0,2436
2022-05-22,Sunday,0,0,2436
2022-05-23,Monday,5,720,3151
2022-05-24,Tuesday,11,0,3140
2022-05-25,Wednesday,39,0,3101
2022-05-26,Thursday,167,0,2934
2022-05-27,Friday,135,0,2799
2022-05-28,Saturday,191,0,2608
2022-05-29,Sunday,0,0,2608
2022-05-30,Monday,7,720,3321
2022-05-31,Tuesday,18,0,3303
2022-06-01,Wednesday,58,0,3245
2022-06-02,Thursday,94,0,3151
2022-06-03,Friday,117,0,3034
2022-06-04,Saturday,138,0,2896
2022-06-05,Sunday,0,0,2896
2022-06-06,Monday,6,720,3610
2022-06-07,Tuesday,27,0,3583
2022-06-08,Wednesday,43,0,3540
2022-06-09,Thursday,176,0,3364
2022-06-10,Friday,194,0,3170
2022-06-11,Saturday,224,0,2946
2022-06-12,Sunday,0,0,2946
2022-06-13,Monday,5,720,3661
2022-06-14,Tuesday,25,0,3636
2022-06-15,Wednesday,19,0,3617
2022-06-16,Thursday,180,0,3437
2022-06-17,Friday,145,0,3292
2022-06-18,Saturday,168,0,3124
2022-06-19,Sunday,0,0,3124
2022-06-20,Monday,5,720,3839
2022-06-21,Tuesday,9,0,3830
2022-06-22,Wednesday,37,0,3793
2022-06-23,Thursday,178,0,3615
2022-06-24,Friday,242,0,3373
2022-06-25,Saturday,106,0,3267
2022-06-26,Sunday,0,0,3267
2022-06-27,Monday,7,720,3980
2022-06-28,Tuesday,22,0,3958
2022-06-29,Wednesday,53,0,3905
2022-06-30,Thursday,121,0,3784
2022-07-01,Friday,243,0,3541
2022-07-02,Saturday,247,0,3294
2022-07-03,Sunday,0,0,3294
2022-07-04,Monday,5,720,4009
2022-07-05,Tuesday,17,0,3992
2022-07-06,Wednesday,46,0,3946
2022-07-07,Thursday,143,0,3803
2022-07-08,Friday,77,0,3726
2022-07-09,Saturday,316,0,3410
2022-07-10,Sunday,0,0,3410
2022-07-11,Monday,4,720,4126
2022-07-12,Tuesday,31,0,4095
2022-07-13,Wednesday,47,0,4048
2022-07-14,Thursday,163,0,3885
2022-07-15,Friday,188,0,3697
2022-07-16,Saturday,140,0,3557
2022-07-17,Sunday,0,0,3557
2022-07-18,Monday,4,720,4273
2022-07-19,Tuesday,22,0,4251
2022-07-20,Wednesday,31,0,4220
2022-07-21,Thursday,169,0,4051
2022-07-22,Friday,48,0,4003
2022-07-23,Saturday,232,0,3771
2022-07-24,Sunday,0,0,3771
2022-07-25,Monday,5,720,4486
2022-07-26,Tuesday,9,0,4477
2022-07-27,Wednesday,28,0,4449
2022-07-28,Thursday,112,0,4337
2022-07-29,Friday,179,0,4158
2022-07-30,Saturday,156,0,4002
2022-07-31,Sunday,0,0,4002
2022-08-01,Monday,6,720,4716
2022-08-02,Tuesday,15,0,4701
2022-08-03,Wednesday,49,0,4652
2022-08-04,Thursday,156,0,4496
2022-08-05,Friday,167,0,4329
