fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,236,0,484
2022-01-02,Sunday,0,0,484
2022-01-03,Monday,4,720,1200
2022-01-04,Tuesday,17,0,1183
2022-01-05,Wednesday,65,0,1118
2022-01-06,Thursday,116,0,1002
2022-01-07,Friday,189,0,813
2022-01-08,Saturday,318,0,495
2022-01-09,Sunday,0,0,495
2022-01-10,Monday,7,720,1208
2022-01-11,Tuesday,14,0,1194
2022-01-12,Wednesday,35,0,1159
2022-01-13,Thursday,184,0,975
2022-01-14,Friday,200,0,775
2022-01-15,Saturday,193,0,582
2022-01-16,Sunday,0,0,582
2022-01-17,Monday,6,720,1296
2022-01-18,Tuesday,28,0,1268
2022-01-19,Wednesday,58,0,1210
2022-01-20,Thursday,153,0,1057
2022-01-21,Friday,171,0,886
2022-01-22,Saturday,203,0,683
2022-01-23,Sunday,0,0,683
2022-01-24,Monday,6,720,1397
2022-01-25,Tuesday,30,0,1367
2022-01-26,Wednesday,40,0,1327
2022-01-27,Thursday,211,0,1116
2022-01-28,Friday,266,0,850
2022-01-29,Saturday,352,0,498
2022-01-30,Sunday,0,0,498
2022-01-31,Monday,5,720,1213
2022-02-01,Tuesday,17,0,1196
2022-02-02,Wednesday,54,0,1142
2022-02-03,Thursday,174,0,968
2022-02-04,Friday,154,0,814
2022-02-05,Saturday,275,0,539
2022-02-06,Sunday,0,0,539
2022-02-07,Monday,6,720,1253
2022-02-08,Tuesday,15,0,1238
2022-02-09,Wednesday,42,0,1196
2022-02-10,Thursday,87,0,1109
2022-02-11,Friday,197,0,912
2022-02-12,Saturday,171,0,741
2022-02-13,Sunday,0,0,741
2022-02-14,Monday,3,720,1458
2022-02-15,Tuesday,21,0,1437
2022-02-16,Wednesday,58,0,1379
2022-02-17,Thursday,214,0,1165
2022-02-18,Friday,197,0,968
2022-02-19,Saturday,151,0,817
2022-02-20,Sunday,0,0,817
2022-02-21,Monday,6,720,1531
2022-02-22,Tuesday,22,0,1509
2022-02-23,Wednesday,42,0,1467
2022-02-24,Thursday,191,0,1276
2022-02-25,Friday,210,0,1066
2022-02-26,Saturday,243,0,823
2022-02-27,Sunday,0,0,823
2022-02-28,Monday,4,720,1539
2022-03-01,Tuesday,20,0,1519
2022-03-02,Wednesday,32,0,1487
2022-03-03,Thursday,133,0,1354
2022-03-04,Friday,293,0,1061
2022-03-05,Saturday,144,0,917
2022-03-06,Sunday,0,0,917
2022-03-07,Monday,4,720,1633
2022-03-08,Tuesday,19,0,1614
2022-03-09,Wednesday,27,0,1587
2022-03-10,Thursday,184,0,1403
2022-03-11,Friday,168,0,1235
2022-03-12,Saturday,237,0,998
2022-03-13,Sunday,0,0,998
2022-03-14,Monday,6,720,1712
2022-03-15,Tuesday,15,0,1697
2022-03-16,Wednesday,19,0,1678
2022-03-17,Thursday,208,0,1470
2022-03-18,Friday,246,0,1224
2022-03-19,Saturday,128,0,1096
2022-03-20,Sunday,0,0,1096
2022-03-21,Monday,8,720,1808
2022-03-22,Tuesday,17,0,1791
2022-03-23,Wednesday,33,0,1758
2022-03-24,Thursday,164,0,1594
2022-03-25,Friday,192,0,1402
2022-03-26,Saturday,152,0,1250
2022-03-27,Sunday,0,0,1250
2022-03-28,Monday,4,720,1966
2022-03-29,Tuesday,26,0,1940
2022-03-30,Wednesday,24,0,1916
2022-03-31,Thursday,90,0,1826
2022-04-01,Friday,274,0,1552
2022-04-02,Saturday,105,0,1447
2022-04-03,Sunday,0,0,1447
2022-04-04,Monday,4,720,2163
2022-04-05,Tuesday,21,0,2142
2022-04-06,Wednesday,29,0,2113
2022-04-07,Thursday,138,0,1975
2022-04-08,Friday,182,0,1793
2022-04-09,Saturday,151,0,1642
2022-04-10,Sunday,0,0,1642
2022-04-11,Monday,6,720,2356
2022-04-12,Tuesday,19,0,2337
2022-04-13,Wednesday,60,0,2277
2022-04-14,Thursday,153,0,2124
2022-04-15,Friday,191,0,1933
2022-04-16,Saturday,202,0,1731
2022-04-17,Sunday,0,0,1731
2022-04-18,Monday,7,720,2444
2022-04-19,Tuesday,14,0,2430
2022-04-20,Wednesday,38,0,2392
2022-04-21,Thursday,171,0,2221
2022-04-22,Friday,182,0,2039
2022-04-23,Saturday,221,0,1818
2022-04-24,Sunday,0,0,1818
2022-04-25,Monday,3,720,2535
2022-04-26,Tuesday,22,0,2513
2022-04-27,Wednesday,49,0,2464
2022-04-28,Thursday,128,0,2336
2022-04-29,Friday,190,0,2146
2022-04-30,Saturday,194,0,1952
2022-05-01,Sunday,0,0,1952
2022-05-02,Monday,5,720,2667
2022-05-03,Tuesday,25,0,2642
2022-05-04,Wednesday,35,0,2607
2022-05-05,Thursday,101,0,2506
2022-05-06,Friday,335,0,2171
2022-05-07,Saturday,196,0,1975
2022-05-08,Sunday,0,0,1975
2022-05-09,Monday,8,720,2687
2022-05-10,Tuesday,18,0,2669
2022-05-11,Wednesday,47,0,2622
2022-05-12,Thursday,158,0,2464
2022-05-13,Friday,226,0,2238
2022-05-14,Saturday,192,0,2046
2022-05-15,Sunday,0,0,2046
2022-05-16,Monday,6,720,2760
2022-05-17,Tuesday,20,0,2740
2022-05-18,Wednesday,48,0,2692
2022-05-19,Thursday,188,0,2504
2022-05-20,Friday,150,0,2354
2022-05-21,Saturday,285,0,2069
2022-05-22,Sunday,0,0,2069
2022-05-23,Monday,5,720,2784
2022-05-24,Tuesday,18,0,2766
2022-05-25,Wednesday,29,0,2737
2022-05-26,Thursday,142,0,2595
2022-05-27,Friday,221,0,2374
2022-05-28,Saturday,120,0,2254
2022-05-29,Sunday,0,0,2254
2022-05-30,Monday,4,720,2970
2022-05-31,Tuesday,30,0,2940
2022-06-01,Wednesday,48,0,2892
2022-06-02,Thursday,40,0,2852
2022-06-03,Friday,185,0,2667
2022-06-04,Saturday,197,0,2470
2022-06-05,Sunday,0,0,2470
2022-06-06,Monday,8,720,3182
2022-06-07,Tuesday,24,0,3158
2022-06-08,Wednesday,22,0,3136
2022-06-09,Thursday,140,0,2996
2022-06-10,Friday,191,0,2805
2022-06-11,Saturday,197,0,2608
2022-06-12,Sunday,0,0,2608
2022-06-13,Monday,6,720,3322
2022-06-14,Tuesday,25,0,3297
2022-06-15,Wednesday,70,0,3227
2022-06-16,Thursday,120,0,3107
2022-06-17,Friday,143,0,2964
2022-06-18,Saturday,231,0,2733
2022-06-19,Sunday,0,0,2733
2022-06-20,Monday,6,720,3447
2022-06-21,Tuesday,14,0,3433
2022-06-22,Wednesday,39,0,3394
2022-06-23,Thursday,153,0,3241
2022-06-24,Friday,253,0,2988
2022-06-25,Saturday,229,0,2759
2022-06-26,Sunday,0,0,2759
2022-06-27,Monday,5,720,3474
2022-06-28,Tuesday,18,0,3456
2022-06-29,Wednesday,55,0,3401
2022-06-30,Thursday,258,0,3143
2022-07-01,Friday,179,0,2964
2022-07-02,Saturday,258,0,2706
2022-07-03,Sunday,0,0,2706
2022-07-04,Monday,3,720,3423
2022-07-05,Tuesday,7,0,3416
2022-07-06,Wednesday,38,0,3378
2022-07-07,Thursday,142,0,3236
2022-07-08,Friday,146,0,3090
2022-07-09,Saturday,191,0,2899
2022-07-10,Sunday,0,0,2899
2022-07-11,Monday,6,720,3613
2022-07-12,Tuesday,25,0,3588
2022-07-13,Wednesday,38,0,3550
2022-07-14,Thursday,137,0,3413
2022-07-15,Friday,213,0,3200
2022-07-16,Saturday,288,0,2912
2022-07-17,Sunday,0,0,2912
2022-07-18,Monday,6,720,3626
2022-07-19,Tuesday,26,0,3600
2022-07-20,Wednesday,31,0,3569
2022-07-21,Thursday,113,0,3456
2022-07-22,Friday,202,0,3254
2022-07-23,Saturday,216,0,3038
2022-07-24,Sunday,0,0,3038
2022-07-25,Monday,10,720,3748
2022-07-26,Tuesday,26,0,3722
2022-07-27,Wednesday,22,0,3700
2022-07-28,Thursday,162,0,3538
2022-07-29,Friday,216,0,3322
2022-07-30,Saturday,51,0,3271
2022-07-31,Sunday,0,0,3271
2022-08-01,Monday,3,720,3988
2022-08-02,Tuesday,15,0,3973
2022-08-03,Wednesday,46,0,3927
2022-08-04,Thursday,138,0,3789
2022-08-05,Friday,169,0,3620
2022-08-06,Saturday,183,0,3437
2022-08-07,Sunday,0,0,3437
2022-08-08,Monday,4,720,4153
2022-08-09,Tuesday,13,0,4140
2022-08-10,Wednesday,35,0,4105
2022-08-11,Thursday,172,0,3933
2022-08-12,Friday,149,0,3784
2022-08-13,Saturday,229,0,3555
2022-08-14,Sunday,0,0,3555
2022-08-15,Monday,8,720,4267
2022-08-16,Tuesday,17,0,4250
2022-08-17,Wednesday,38,0,4212
2022-08-18,Thursday,190,0,4022
2022-08-19,Friday,259,0,3763
2022-08-20,Saturday,166,0,3597
2022-08-21,Sunday,0,0,3597
2022-08-22,Monday,3,720,4314
2022-08-23,Tuesday,15,0,4299
