fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,157,0,563
2022-01-02,Sunday,0,0,563
2022-01-03,Monday,4,720,1279
2022-01-04,Tuesday,24,0,1255
2022-01-05,Wednesday,54,0,1201
2022-01-06,Thursday,147,0,1054
2022-01-07,Friday,177,0,877
2022-01-08,Saturday,222,0,655
2022-01-09,Sunday,0,0,655
2022-01-10,Monday,4,720,1371
2022-01-11,Tuesday,13,0,1358
2022-01-12,Wednesday,56,0,1302
2022-01-13,Thursday,181,0,1121
2022-01-14,Friday,213,0,908
2022-01-15,Saturday,158,0,750
2022-01-16,Sunday,0,0,750
2022-01-17,Monday,7,720,1463
2022-01-18,Tuesday,15,0,1448
2022-01-19,Wednesday,32,0,1416
2022-01-20,Thursday,132,0,1284
2022-01-21,Friday,283,0,1001
2022-01-22,Saturday,213,0,788
2022-01-23,Sunday,0,0,788
2022-01-24,Monday,3,720,1505
2022-01-25,Tuesday,18,0,1487
2022-01-26,Wednesday,37,0,1450
2022-01-27,Thursday,106,0,1344
2022-01-28,Friday,260,0,1084
2022-01-29,Saturday,206,0,878
2022-01-30,Sunday,0,0,878
2022-01-31,Monday,6,720,1592
2022-02-01,Tuesday,24,0,1568
2022-02-02,Wednesday,21,0,1547
2022-02-03,Thursday,102,0,1445
2022-02-04,Friday,306,0,1139
2022-02-05,Saturday,119,0,1020
2022-02-06,Sunday,0,0,1020
2022-02-07,Monday,6,720,1734
2022-02-08,Tuesday,25,0,1709
2022-02-09,Wednesday,33,0,1676
2022-02-10,Thursday,128,0,1548
2022-02-11,Friday,181,0,1367
2022-02-12,Saturday,147,0,1220
2022-02-13,Sunday,0,0,1220
2022-02-14,Monday,2,720,1938
2022-02-15,Tuesday,25,0,1913
2022-02-16,Wednesday,53,0,1860
2022-02-17,Thursday,179,0,1681
2022-02-18,Friday,242,0,1439
2022-02-19,Saturday,199,0,1240
2022-02-20,Sunday,0,0,1240
2022-02-21,Monday,5,720,1955
2022-02-22,Tuesday,23,0,1932
2022-02-23,Wednesday,15,0,1917
2022-02-24,Thursday,169,0,1748
2022-02-25,Friday,158,0,1590
2022-02-26,Saturday,144,0,1446
2022-02-27,Sunday,0,0,1446
2022-02-28,Monday,6,720,2160
2022-03-01,Tuesday,17,0,2143
2022-03-02,Wednesday,25,0,2118
2022-03-03,Thursday,150,0,1968
2022-03-04,Friday,314,0,1654
2022-03-05,Saturday,207,0,1447
2022-03-06,Sunday,0,0,1447
2022-03-07,Monday,5,720,2162
2022-03-08,Tuesday,18,0,2144
2022-03-09,Wednesday,31,0,2113
2022-03-10,Thursday,161,0,1952
2022-03-11,Friday,169,0,1783
2022-03-12,Saturday,156,0,1627
2022-03-13,Sunday,0,0,1627
2022-03-14,Monday,1,720,2346
2022-03-15,Tuesday,25,0,2321
2022-03-16,Wednesday,54,0,2267
2022-03-17,Thursday,245,0,2022
2022-03-18,Friday,106,0,1916
2022-03-19,Saturday,199,0,1717
2022-03-20,Sunday,0,0,1717
2022-03-21,Monday,6,720,2431
2022-03-22,Tuesday,19,0,2412
2022-03-23,Wednesday,40,0,2372
2022-03-24,Thursday,141,0,2231
2022-03-25,Friday,250,0,1981
2022-03-26,Saturday,168,0,1813
2022-03-27,Sunday,0,0,1813
2022-03-28,Monday,6,720,2527
2022-03-29,Tuesday,15,0,2512
2022-03-30,Wednesday,42,0,2470
2022-03-31,Thursday,165,0,2305
2022-04-01,Friday,180,0,2125
2022-04-02,Saturday,183,0,1942
2022-04-03,Sunday,0,0,1942
2022-04-04,Monday,6,720,2656
2022-04-05,Tuesday,21,0,2635
2022-04-06,Wednesday,44,0,2591
2022-04-07,Thursday,190,0,2401
2022-04-08,Friday,248,0,2153
2022-04-09,Saturday,168,0,1985
2022-04-10,Sunday,0,0,1985
2022-04-11,Monday,5,720,2700
2022-04-12,Tuesday,22,0,2678
2022-04-13,Wednesday,33,0,2645
2022-04-14,Thursday,205,0,2440
2022-04-15,Friday,236,0,2204
2022-04-16,Saturday,58,0,2146
2022-04-17,Sunday,0,0,2146
2022-04-18,Monday,5,720,2861
2022-04-19,Tuesday,14,0,2847
2022-04-20,Wednesday,15,0,2832
2022-04-21,Thursday,111,0,2721
2022-04-22,Friday,254,0,2467
2022-04-23,Saturday,274,0,2193
2022-04-24,Sunday,0,0,2193
2022-04-25,Monday,4,720,2909
2022-04-26,Tuesday,12,0,2897
2022-04-27,Wednesday,52,0,2845
2022-04-28,Thursday,85,0,2760
2022-04-29,Friday,83,0,2677
2022-04-30,Saturday,257,0,2420
2022-05-01,Sunday,0,0,2420
2022-05-02,Monday,4,720,3136
2022-05-03,Tuesday,22,0,3114
2022-05-04,Wednesday,52,0,3062
2022-05-05,Thursday,138,0,2924
2022-05-06,Friday,217,0,2707
2022-05-07,Saturday,101,0,2606
2022-05-08,Sunday,0,0,2606
2022-05-09,Monday,4,720,3322
2022-05-10,Tuesday,18,0,3304
2022-05-11,Wednesday,28,0,3276
2022-05-12,Thursday,170,0,3106
2022-05-13,Friday,163,0,2943
2022-05-14,Saturday,197,0,2746
2022-05-15,Sunday,0,0,2746
2022-05-16,Monday,4,720,3462
2022-05-17,Tuesday,26,0,3436
2022-05-18,Wednesday,37,0,3399
2022-05-19,Thursday,178,0,3221
2022-05-20,Friday,88,0,3133
2022-05-21,Saturday,165,0,2968
2022-05-22,Sunday,0,0,2968
2022-05-23,Monday,4,720,3684
2022-05-24,Tuesday,16,0,3668
2022-05-25,Wednesday,68,0,3600
2022-05-26,Thursday,150,0,3450
2022-05-27,Friday,184,0,3266
2022-05-28,Saturday,143,0,3123
2022-05-29,Sunday,0,0,3123
2022-05-30,Monday,2,720,3841
2022-05-31,Tuesday,28,0,3813
2022-06-01,Wednesday,45,0,3768
2022-06-02,Thursday,118,0,3650
2022-06-03,Friday,230,0,3420
2022-06-04,Saturday,305,0,3115
2022-06-05,Sunday,0,0,3115
2022-06-06,Monday,7,720,3828
2022-06-07,Tuesday,18,0,3810
2022-06-08,Wednesday,31,0,3779
2022-06-09,Thursday,84,0,3695
2022-06-10,Friday,206,0,3489
2022-06-11,Saturday,222,0,3267
2022-06-12,Sunday,0,0,3267
2022-06-13,Monday,4,720,3983
2022-06-14,Tuesday,27,0,3956
2022-06-15,Wednesday,48,0,3908
2022-06-16,Thursday,111,0,3797
2022-06-17,Friday,247,0,3550
2022-06-18,Saturday,219,0,3331
2022-06-19,Sunday,0,0,3331
2022-06-20,Monday,8,720,4043
2022-06-21,Tuesday,17,0,4026
2022-06-22,Wednesday,36,0,3990
2022-06-23,Thursday,142,0,3848
2022-06-24,Friday,205,0,3643
2022-06-25,Saturday,190,0,3453
2022-06-26,Sunday,0,0,3453
2022-06-27,Monday,5,720,4168
2022-06-28,Tuesday,23,0,4145
2022-06-29,Wednesday,13,0,4132
2022-06-30,Thursday,192,0,3940
2022-07-01,Friday,193,0,3747
2022-07-02,Saturday,157,0,3590
2022-07-03,Sunday,0,0,3590
2022-07-04,Monday,3,720,4307
2022-07-05,Tuesday,17,0,4290
2022-07-06,Wednesday,40,0,4250
2022-07-07,Thursday,83,0,4167
2022-07-08,Friday,193,0,3974
2022-07-09,Saturday,267,0,3707
2022-07-10,Sunday,0,0,3707
2022-07-11,Monday,5,720,4422
2022-07-12,Tuesday,21,0,4401
2022-07-13,Wednesday,55,0,4346
2022-07-14,Thursday,136,0,4210
2022-07-15,Friday,147,0,4063
2022-07-16,Saturday,229,0,3834
2022-07-17,Sunday,0,0,3834
2022-07-18,Monday,4,720,4550
2022-07-19,Tuesday,26,0,4524
2022-07-20,Wednesday,41,0,4483
2022-07-21,Thursday,175,0,4308
2022-07-22,Friday,141,0,4167
2022-07-23,Saturday,177,0,3990
2022-07-24,Sunday,0,0,3990
2022-07-25,Monday,7,720,4703
2022-07-26,Tuesday,16,0,4687
2022-07-27,Wednesday,25,0,4662
2022-07-28,Thursday,104,0,4558
2022-07-29,Friday,409,0,4149
2022-07-30,Saturday,227,0,3922
2022-07-31,Sunday,0,0,3922
2022-08-01,Monday,6,720,4636
2022-08-02,Tuesday,29,0,4607
2022-08-03,Wednesday,34,0,4573
2022-08-04,Thursday,172,0,4401
2022-08-05,Friday,187,0,4214
2022-08-06,Saturday,206,0,4008
2022-08-07,Sunday,0,0,4008
2022-08-08,Monday,4,720,4724
2022-08-09,Tuesday,15,0,4709
2022-08-10,Wednesday,47,0,4662
2022-08-11,Thursday,111,0,4551
2022-08-12,Friday,199,0,4352
2022-08-13,Saturday,184,0,4168
2022-08-14,Sunday,0,0,4168
2022-08-15,Monday,6,720,4882
2022-08-16,Tuesday,8,0,4874
2022-08-17,Wednesday,64,0,4810
2022-08-18,Thursday,158,0,4652
2022-08-19,Friday,169,0,4483
2022-08-20,Saturday,249,0,4234
2022-08-21,Sunday,0,0,4234
2022-08-22,Monday,4,720,4950
2022-08-23,Tuesday,12,0,4938
2022-08-24,Wednesday,37,0,4901
2022-08-25,Thursday,168,0,4733
2022-08-26,Friday,179,0,4554
2022-08-27,Saturday,104,0,4450
2022-08-28,Sunday,0,0,4450
2022-08-29,Monday,4,720,5166
2022-08-30,Tuesday,24,0,5142
2022-08-31,Wednesday,28,0,5114
2022-09-01,Thursday,202,0,4912
2022-09-02,Friday,216,0,4696
2022-09-03,Saturday,238,0,4458
2022-09-04,Sunday,0,0,4458
2022-09-05,Monday,4,720,5174
2022-09-06,Tuesday,22,0,5152
2022-09-07,Wednesday,19,0,5133
2022-09-08,Thursday,149,0,4984
2022-09-09,Friday,156,0,4828
2022-09-10,Saturday,187,0,4641
2022-09-11,Sunday,0,0,4641
2022-09-12,Monday,6,720,5355
2022-09-13,Tuesday,24,0,5331
2022-09-14,Wednesday,36,0,5295
2022-09-15,Thursday,152,0,5143
2022-09-16,Friday,156,0,4987
2022-09-17,Saturday,288,0,4699
2022-09-18,Sunday,0,0,4699
2022-09-19,Monday,4,720,5415
2022-09-20,Tuesday,6,0,5409
2022-09-21,Wednesday,49,0,5360
2022-09-22,Thursday,147,0,5213
2022-09-23,Friday,157,0,5056
2022-09-24,Saturday,142,0,4914
2022-09-25,Sunday,0,0,4914
2022-09-26,Monday,2,720,5632
2022-09-27,Tuesday,31,0,5601
2022-09-28,Wednesday,33,0,5568
2022-09-29,Thursday,148,0,5420
2022-09-30,Friday,138,0,5282
2022-10-01,Saturday,194,0,5088
2022-10-02,Sunday,0,0,5088
2022-10-03,Monday,4,720,5804
2022-10-04,Tuesday,21,0,5783
2022-10-05,Wednesday,49,0,5734
2022-10-06,Thursday,164,0,5570
2022-10-07,Friday,182,0,5388
2022-10-08,Saturday,202,0,5186
2022-10-09,Sunday,0,0,5186
2022-10-10,Monday,5,720,5901
2022-10-11,Tuesday,22,0,5879
2022-10-12,Wednesday,49,0,5830
2022-10-13,Thursday,159,0,5671
2022-10-14,Friday,275,0,5396
2022-10-15,Saturday,244,0,5152
2022-10-16,Sunday,0,0,5152
2022-10-17,Monday,5,720,5867
2022-10-18,Tuesday,18,0,5849
2022-10-19,Wednesday,45,0,5804
2022-10-20,Thursday,131,0,5673
2022-10-21,Friday,252,0,5421
2022-10-22,Saturday,243,0,5178
2022-10-23,Sunday,0,0,5178
2022-10-24,Monday,6,720,5892
2022-10-25,Tuesday,26,0,5866
2022-10-26,Wednesday,45,0,5821
2022-10-27,Thursday,137,0,5684
2022-10-28,Friday,206,0,5478
2022-10-29,Saturday,148,0,5330
2022-10-30,Sunday,0,0,5330
2022-10-31,Monday,5,720,6045
2022-11-01,Tuesday,18,0,6027
2022-11-02,Wednesday,24,0,6003
2022-11-03,Thursday,141,0,5862
2022-11-04,Friday,172,0,5690
2022-11-05,Saturday,274,0,5416
2022-11-06,Sunday,0,0,5416
2022-11-07,Monday,5,720,6131
2022-11-08,Tuesday,14,0,6117
2022-11-09,Wednesday,40,0,6077
2022-11-10,Thursday,163,0,5914
2022-11-11,Friday,199,0,5715
2022-11-12,Saturday,256,0,5459
2022-11-13,Sunday,0,0,5459
2022-11-14,Monday,6,720,6173
2022-11-15,Tuesday,27,0,6146
2022-11-16,Wednesday,58,0,6088
2022-11-17,Thursday,163,0,5925
2022-11-18,Friday,201,0,5724
