fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,231,0,489
2022-01-02,Sunday,0,0,489
2022-01-03,Monday,6,720,1203
2022-01-04,Tuesday,17,0,1186
2022-01-05,Wednesday,52,0,1134
2022-01-06,Thursday,194,0,940
2022-01-07,Friday,191,0,749
2022-01-08,Saturday,284,0,465
2022-01-09,Sunday,0,0,465
2022-01-10,Monday,5,720,1180
2022-01-11,Tuesday,29,0,1151
2022-01-12,Wednesday,35,0,1116
2022-01-13,Thursday,205,0,911
2022-01-14,Friday,155,0,756
2022-01-15,Saturday,243,0,513
2022-01-16,Sunday,0,0,513
2022-01-17,Monday,6,720,1227
2022-01-18,Tuesday,27,0,1200
2022-01-19,Wednesday,45,0,1155
2022-01-20,Thursday,119,0,1036
2022-01-21,Friday,218,0,818
2022-01-22,Saturday,205,0,613
2022-01-23,Sunday,0,0,613
2022-01-24,Monday,3,720,1330
2022-01-25,Tuesday,17,0,1313
2022-01-26,Wednesday,19,0,1294
2022-01-27,Thursday,178,0,1116
2022-01-28,Friday,203,0,913
2022-01-29,Saturday,145,0,768
2022-01-30,Sunday,0,0,768
2022-01-31,Monday,6,720,1482
2022-02-01,Tuesday,20,0,1462
2022-02-02,Wednesday,15,0,1447
2022-02-03,Thursday,155,0,1292
2022-02-04,Friday,212,0,1080
2022-02-05,Saturday,246,0,834
2022-02-06,Sunday,0,0,834
2022-02-07,Monday,7,720,1547
2022-02-08,Tuesday,13,0,1534
2022-02-09,Wednesday,36,0,1498
2022-02-10,Thursday,85,0,1413
2022-02-11,Friday,258,0,1155
2022-02-12,Saturday,259,0,896
2022-02-13,Sunday,0,0,896
2022-02-14,Monday,5,720,1611
2022-02-15,Tuesday,25,0,1586
2022-02-16,Wednesday,40,0,1546
2022-02-17,Thursday,193,0,1353
2022-02-18,Friday,168,0,1185
2022-02-19,Saturday,172,0,1013
2022-02-20,Sunday,0,0,1013
2022-02-21,Monday,5,720,1728
2022-02-22,Tuesday,16,0,1712
2022-02-23,Wednesday,37,0,1675
2022-02-24,Thursday,184,0,1491
2022-02-25,Friday,284,0,1207
2022-02-26,Saturday,183,0,1024
2022-02-27,Sunday,0,0,1024
2022-02-28,Monday,2,720,1742
2022-03-01,Tuesday,25,0,1717
