fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,154,0,566
2022-01-02,Sunday,0,0,566
2022-01-03,Monday,6,720,1280
2022-01-04,Tuesday,16,0,1264
2022-01-05,Wednesday,24,0,1240
2022-01-06,Thursday,200,0,1040
2022-01-07,Friday,252,0,788
2022-01-08,Saturday,245,0,543
2022-01-09,Sunday,0,0,543
2022-01-10,Monday,6,720,1257
2022-01-11,Tuesday,27,0,1230
2022-01-12,Wednesday,32,0,1198
2022-01-13,Thursday,145,0,1053
2022-01-14,Friday,205,0,848
2022-01-15,Saturday,237,0,611
2022-01-16,Sunday,0,0,611
2022-01-17,Monday,7,720,1324
2022-01-18,Tuesday,22,0,1302
2022-01-19,Wednesday,33,0,1269
2022-01-20,Thursday,174,0,1095
2022-01-21,Friday,176,0,919
2022-01-22,Saturday,140,0,779
2022-01-23,Sunday,0,0,779
2022-01-24,Monday,3,720,1496
2022-01-25,Tuesday,16,0,1480
2022-01-26,Wednesday,15,0,1465
2022-01-27,Thursday,153,0,1312
2022-01-28,Friday,189,0,1123
2022-01-29,Saturday,240,0,883
2022-01-30,Sunday,0,0,883
2022-01-31,Monday,2,720,1601
2022-02-01,Tuesday,13,0,1588
2022-02-02,Wednesday,41,0,1547
2022-02-03,Thursday,153,0,1394
2022-02-04,Friday,216,0,1178
2022-02-05,Saturday,107,0,1071
2022-02-06,Sunday,0,0,1071
2022-02-07,Monday,2,720,1789
2022-02-08,Tuesday,17,0,1772
2022-02-09,Wednesday,52,0,1720
2022-02-10,Thursday,169,0,1551
2022-02-11,Friday,198,0,1353
2022-02-12,Saturday,169,0,1184
2022-02-13,Sunday,0,0,1184
2022-02-14,Monday,3,720,1901
2022-02-15,Tuesday,20,0,1881
2022-02-16,Wednesday,17,0,1864
2022-02-17,Thursday,76,0,1788
2022-02-18,Friday,306,0,1482
2022-02-19,Saturday,184,0,1298
2022-02-20,Sunday,0,0,1298
2022-02-21,Monday,7,720,2011
2022-02-22,Tuesday,23,0,1988
2022-02-23,Wednesday,36,0,1952
2022-02-24,Thursday,139,0,1813
2022-02-25,Friday,112,0,1701
2022-02-26,Saturday,272,0,1429
2022-02-27,Sunday,0,0,1429
2022-02-28,Monday,5,720,2144
2022-03-01,Tuesday,24,0,2120
2022-03-02,Wednesday,51,0,2069
2022-03-03,Thursday,172,0,1897
2022-03-04,Friday,207,0,1690
2022-03-05,Saturday,202,0,1488
2022-03-06,Sunday,0,0,1488
2022-03-07,Monday,9,720,2199
2022-03-08,Tuesday,27,0,2172
2022-03-09,Wednesday,32,0,2140
2022-03-10,Thursday,103,0,2037
2022-03-11,Friday,245,0,1792
2022-03-12,Saturday,182,0,1610
2022-03-13,Sunday,0,0,1610
2022-03-14,Monday,6,720,2324
2022-03-15,Tuesday,22,0,2302
2022-03-16,Wednesday,28,0,2274
2022-03-17,Thursday,137,0,2137
2022-03-18,Friday,304,0,1833
2022-03-19,Saturday,187,0,1646
2022-03-20,Sunday,0,0,1646
2022-03-21,Monday,3,720,2363
2022-03-22,Tuesday,22,0,2341
2022-03-23,Wednesday,57,0,2284
2022-03-24,Thursday,119,0,2165
2022-03-25,Friday,174,0,1991
2022-03-26,Saturday,198,0,1793
2022-03-27,Sunday,0,0,1793
2022-03-28,Monday,6,720,2507
2022-03-29,Tuesday,6,0,2501
2022-03-30,Wednesday,46,0,2455
2022-03-31,Thursday,197,0,2258
2022-04-01,Friday,177,0,2081
2022-04-02,Saturday,234,0,1847
2022-04-03,Sunday,0,0,1847
2022-04-04,Monday,8,720,2559
2022-04-05,Tuesday,15,0,2544
2022-04-06,Wednesday,38,0,2506
2022-04-07,Thursday,143,0,2363
2022-04-08,Friday,279,0,2084
2022-04-09,Saturday,155,0,1929
2022-04-10,Sunday,0,0,1929
2022-04-11,Monday,8,720,2641
2022-04-12,Tuesday,18,0,2623
2022-04-13,Wednesday,11,0,2612
2022-04-14,Thursday,145,0,2467
2022-04-15,Friday,224,0,2243
2022-04-16,Saturday,70,0,2173
2022-04-17,Sunday,0,0,2173
2022-04-18,Monday,4,720,2889
2022-04-19,Tuesday,17,0,2872
2022-04-20,Wednesday,50,0,2822
2022-04-21,Thursday,102,0,2720
2022-04-22,Friday,224,0,2496
2022-04-23,Saturday,151,0,2345
2022-04-24,Sunday,0,0,2345
2022-04-25,Monday,4,720,3061
2022-04-26,Tuesday,21,0,3040
2022-04-27,Wednesday,41,0,2999
2022-04-28,Thursday,190,0,2809
2022-04-29,Friday,165,0,2644
2022-04-30,Saturday,213,0,2431
2022-05-01,Sunday,0,0,2431
2022-05-02,Monday,5,720,3146
2022-05-03,Tuesday,21,0,3125
2022-05-04,Wednesday,41,0,3084
2022-05-05,Thursday,209,0,2875
2022-05-06,Friday,149,0,2726
2022-05-07,Saturday,196,0,2530
2022-05-08,Sunday,0,0,2530
2022-05-09,Monday,3,720,3247
2022-05-10,Tuesday,33,0,3214
2022-05-11,Wednesday,20,0,3194
2022-05-12,Thursday,231,0,2963
2022-05-13,Friday,259,0,2704
2022-05-14,Saturday,243,0,2461
2022-05-15,Sunday,0,0,2461
2022-05-16,Monday,3,720,3178
2022-05-17,Tuesday,23,0,3155
2022-05-18,Wednesday,70,0,3085
2022-05-19,Thursday,206,0,2879
2022-05-20,Friday,157,0,2722
2022-05-21,Saturday,191,0,2531
2022-05-22,Sunday,0,0,2531
2022-05-23,Monday,3,720,3248
2022-05-24,Tuesday,18,0,3230
2022-05-25,Wednesday,35,0,3195
2022-05-26,Thursday,157,0,3038
2022-05-27,Friday,173,0,2865
2022-05-28,Saturday,188,0,2677
2022-05-29,Sunday,0,0,2677
2022-05-30,Monday,2,720,3395
2022-05-31,Tuesday,23,0,3372
2022-06-01,Wednesday,54,0,3318
2022-06-02,Thursday,124,0,3194
2022-06-03,Friday,112,0,3082
2022-06-04,Saturday,157,0,2925
2022-06-05,Sunday,0,0,2925
2022-06-06,Monday,3,720,3642
2022-06-07,Tuesday,17,0,3625
2022-06-08,Wednesday,43,0,3582
2022-06-09,Thursday,159,0,3423
2022-06-10,Friday,222,0,3201
2022-06-11,Saturday,221,0,2980
2022-06-12,Sunday,0,0,2980
2022-06-13,Monday,5,720,3695
2022-06-14,Tuesday,18,0,3677
2022-06-15,Wednesday,28,0,3649
2022-06-16,Thursday,130,0,3519
2022-06-17,Friday,169,0,3350
2022-06-18,Saturday,131,0,3219
2022-06-19,Sunday,0,0,3219
2022-06-20,Monday,2,720,3937
2022-06-21,Tuesday,19,0,3918
2022-06-22,Wednesday,43,0,3875
2022-06-23,Thursday,220,0,3655
2022-06-24,Friday,186,0,3469
2022-06-25,Saturday,194,0,3275
2022-06-26,Sunday,0,0,3275
2022-06-27,Monday,6,720,3989
2022-06-28,Tuesday,24,0,3965
2022-06-29,Wednesday,39,0,3926
2022-06-30,Thursday,86,0,3840
2022-07-01,Friday,290,0,3550
2022-07-02,Saturday,134,0,3416
2022-07-03,Sunday,0,0,3416
2022-07-04,Monday,3,720,4133
2022-07-05,Tuesday,16,0,4117
2022-07-06,Wednesday,36,0,4081
2022-07-07,Thursday,240,0,3841
2022-07-08,Friday,152,0,3689
2022-07-09,Saturday,169,0,3520
2022-07-10,Sunday,0,0,3520
2022-07-11,Monday,5,720,4235
2022-07-12,Tuesday,17,0,4218
2022-07-13,Wednesday,37,0,4181
2022-07-14,Thursday,153,0,4028
2022-07-15,Friday,188,0,3840
2022-07-16,Saturday,157,0,3683
2022-07-17,Sunday,0,0,3683
2022-07-18,Monday,7,720,4396
2022-07-19,Tuesday,9,0,4387
2022-07-20,Wednesday,52,0,4335
2022-07-21,Thursday,139,0,4196
2022-07-22,Friday,177,0,4019
2022-07-23,Saturday,6,0,4013
2022-07-24,Sunday,0,0,4013
2022-07-25,Monday,6,720,4727
2022-07-26,Tuesday,24,0,4703
2022-07-27,Wednesday,16,0,4687
2022-07-28,Thursday,172,0,4515
2022-07-29,Friday,188,0,4327
2022-07-30,Saturday,218,0,4109
2022-07-31,Sunday,0,0,4109
2022-08-01,Monday,4,720,4825
2022-08-02,Tuesday,17,0,4808
2022-08-03,Wednesday,24,0,4784
2022-08-04,Thursday,128,0,4656
2022-08-05,Friday,121,0,4535
2022-08-06,Saturday,94,0,4441
2022-08-07,Sunday,0,0,4441
2022-08-08,Monday,4,720,5157
2022-08-09,Tuesday,23,0,5134
2022-08-10,Wednesday,38,0,5096
2022-08-11,Thursday,48,0,5048
2022-08-12,Friday,200,0,4848
2022-08-13,Saturday,200,0,4648
