fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,223,0,497
2022-01-02,Sunday,0,0,497
2022-01-03,Monday,4,720,1213
2022-01-04,Tuesday,19,0,1194
2022-01-05,Wednesday,42,0,1152
2022-01-06,Thursday,101,0,1051
2022-01-07,Friday,144,0,907
2022-01-08,Saturday,203,0,704
2022-01-09,Sunday,0,0,704
2022-01-10,Monday,4,720,1420
2022-01-11,Tuesday,31,0,1389
2022-01-12,Wednesday,19,0,1370
2022-01-13,Thursday,75,0,1295
2022-01-14,Friday,200,0,1095
2022-01-15,Saturday,343,0,752
2022-01-16,Sunday,0,0,752
2022-01-17,Monday,5,720,1467
2022-01-18,Tuesday,14,0,1453
2022-01-19,Wednesday,34,0,1419
2022-01-20,Thursday,170,0,1249
2022-01-21,Friday,129,0,1120
2022-01-22,Saturday,192,0,928
2022-01-23,Sunday,0,0,928
2022-01-24,Monday,3,720,1645
2022-01-25,Tuesday,16,0,1629
2022-01-26,Wednesday,28,0,1601
2022-01-27,Thursday,226,0,1375
2022-01-28,Friday,211,0,1164
2022-01-29,Saturday,212,0,952
2022-01-30,Sunday,0,0,952
2022-01-31,Monday,8,720,1664
2022-02-01,Tuesday,31,0,1633
2022-02-02,Wednesday,39,0,1594
2022-02-03,Thursday,139,0,1455
2022-02-04,Friday,213,0,1242
2022-02-05,Saturday,259,0,983
2022-02-06,Sunday,0,0,983
2022-02-07,Monday,4,720,1699
2022-02-08,Tuesday,12,0,1687
2022-02-09,Wednesday,58,0,1629
2022-02-10,Thursday,165,0,1464
2022-02-11,Friday,134,0,1330
2022-02-12,Saturday,245,0,1085
2022-02-13,Sunday,0,0,1085
2022-02-14,Monday,5,720,1800
2022-02-15,Tuesday,18,0,1782
2022-02-16,Wednesday,36,0,1746
2022-02-17,Thursday,164,0,1582
2022-02-18,Friday,196,0,1386
2022-02-19,Saturday,365,0,1021
2022-02-20,Sunday,0,0,1021
2022-02-21,Monday,2,720,1739
2022-02-22,Tuesday,16,0,1723
2022-02-23,Wednesday,30,0,1693
2022-02-24,Thursday,180,0,1513
2022-02-25,Friday,247,0,1266
2022-02-26,Saturday,164,0,1102
2022-02-27,Sunday,0,0,1102
2022-02-28,Monday,6,720,1816
2022-03-01,Tuesday,26,0,1790
2022-03-02,Wednesday,32,0,1758
2022-03-03,Thursday,222,0,1536
2022-03-04,Friday,199,0,1337
2022-03-05,Saturday,226,0,1111
2022-03-06,Sunday,0,0,1111
2022-03-07,Monday,6,720,1825
2022-03-08,Tuesday,19,0,1806
2022-03-09,Wednesday,28,0,1778
2022-03-10,Thursday,198,0,1580
2022-03-11,Friday,257,0,1323
2022-03-12,Saturday,246,0,1077
2022-03-13,Sunday,0,0,1077
2022-03-14,Monday,4,720,1793
2022-03-15,Tuesday,24,0,1769
2022-03-16,Wednesday,43,0,1726
2022-03-17,Thursday,96,0,1630
2022-03-18,Friday,198,0,1432
2022-03-19,Saturday,224,0,1208
2022-03-20,Sunday,0,0,1208
2022-03-21,Monday,6,720,1922
2022-03-22,Tuesday,24,0,1898
2022-03-23,Wednesday,32,0,1866
2022-03-24,Thursday,167,0,1699
2022-03-25,Friday,210,0,1489
2022-03-26,Saturday,279,0,1210
2022-03-27,Sunday,0,0,1210
2022-03-28,Monday,6,720,1924
2022-03-29,Tuesday,13,0,1911
2022-03-30,Wednesday,40,0,1871
2022-03-31,Thursday,242,0,1629
2022-04-01,Friday,316,0,1313
2022-04-02,Saturday,197,0,1116
2022-04-03,Sunday,0,0,1116
2022-04-04,Monday,4,720,1832
2022-04-05,Tuesday,12,0,1820
2022-04-06,Wednesday,54,0,1766
2022-04-07,Thursday,182,0,1584
2022-04-08,Friday,301,0,1283
2022-04-09,Saturday,180,0,1103
2022-04-10,Sunday,0,0,1103
2022-04-11,Monday,6,720,1817
2022-04-12,Tuesday,14,0,1803
2022-04-13,Wednesday,23,0,1780
2022-04-14,Thursday,137,0,1643
2022-04-15,Friday,233,0,1410
2022-04-16,Saturday,186,0,1224
2022-04-17,Sunday,0,0,1224
2022-04-18,Monday,4,720,1940
2022-04-19,Tuesday,9,0,1931
2022-04-20,Wednesday,26,0,1905
2022-04-21,Thursday,121,0,1784
2022-04-22,Friday,152,0,1632
2022-04-23,Saturday,135,0,1497
2022-04-24,Sunday,0,0,1497
2022-04-25,Monday,6,720,2211
2022-04-26,Tuesday,21,0,2190
2022-04-27,Wednesday,22,0,2168
2022-04-28,Thursday,91,0,2077
2022-04-29,Friday,133,0,1944
2022-04-30,Saturday,49,0,1895
2022-05-01,Sunday,0,0,1895
2022-05-02,Monday,8,720,2607
2022-05-03,Tuesday,22,0,2585
2022-05-04,Wednesday,60,0,2525
2022-05-05,Thursday,193,0,2332
2022-05-06,Friday,258,0,2074
2022-05-07,Saturday,157,0,1917
2022-05-08,Sunday,0,0,1917
2022-05-09,Monday,7,720,2630
2022-05-10,Tuesday,20,0,2610
2022-05-11,Wednesday,45,0,2565
2022-05-12,Thursday,155,0,2410
2022-05-13,Friday,58,0,2352
2022-05-14,Saturday,309,0,2043
2022-05-15,Sunday,0,0,2043
2022-05-16,Monday,3,720,2760
2022-05-17,Tuesday,21,0,2739
2022-05-18,Wednesday,56,0,2683
2022-05-19,Thursday,181,0,2502
2022-05-20,Friday,299,0,2203
2022-05-21,Saturday,193,0,2010
2022-05-22,Sunday,0,0,2010
2022-05-23,Monday,5,720,2725
2022-05-24,Tuesday,17,0,2708
2022-05-25,Wednesday,28,0,2680
2022-05-26,Thursday,177,0,2503
2022-05-27,Friday,163,0,2340
2022-05-28,Saturday,331,0,2009
2022-05-29,Sunday,0,0,2009
2022-05-30,Monday,8,720,2721
2022-05-31,Tuesday,23,0,2698
2022-06-01,Wednesday,30,0,2668
2022-06-02,Thursday,122,0,2546
2022-06-03,Friday,199,0,2347
2022-06-04,Saturday,235,0,2112
2022-06-05,Sunday,0,0,2112
2022-06-06,Monday,5,720,2827
2022-06-07,Tuesday,17,0,2810
2022-06-08,Wednesday,14,0,2796
2022-06-09,Thursday,200,0,2596
2022-06-10,Friday,288,0,2308
2022-06-11,Saturday,170,0,2138
2022-06-12,Sunday,0,0,2138
2022-06-13,Monday,6,720,2852
2022-06-14,Tuesday,23,0,2829
2022-06-15,Wednesday,41,0,2788
2022-06-16,Thursday,130,0,2658
2022-06-17,Friday,121,0,2537
2022-06-18,Saturday,292,0,2245
2022-06-19,Sunday,0,0,2245
2022-06-20,Monday,5,720,2960
2022-06-21,Tuesday,23,0,2937
2022-06-22,Wednesday,35,0,2902
2022-06-23,Thursday,66,0,2836
2022-06-24,Friday,167,0,2669
2022-06-25,Saturday,215,0,2454
2022-06-26,Sunday,0,0,2454
2022-06-27,Monday,5,720,3169
2022-06-28,Tuesday,20,0,3149
2022-06-29,Wednesday,32,0,3117
2022-06-30,Thursday,122,0,2995
2022-07-01,Friday,190,0,2805
2022-07-02,Saturday,223,0,2582
2022-07-03,Sunday,0,0,2582
2022-07-04,Monday,5,720,3297
2022-07-05,Tuesday,19,0,3278
2022-07-06,Wednesday,51,0,3227
2022-07-07,Thursday,184,0,3043
2022-07-08,Friday,207,0,2836
2022-07-09,Saturday,244,0,2592
2022-07-10,Sunday,0,0,2592
2022-07-11,Monday,4,720,3308
2022-07-12,Tuesday,26,0,3282
2022-07-13,Wednesday,71,0,3211
2022-07-14,Thursday,186,0,3025
2022-07-15,Friday,147,0,2878
2022-07-16,Saturday,185,0,2693
2022-07-17,Sunday,0,0,2693
2022-07-18,Monday,4,720,3409
2022-07-19,Tuesday,24,0,3385
2022-07-20,Wednesday,26,0,3359
2022-07-21,Thursday,102,0,3257
2022-07-22,Friday,118,0,3139
2022-07-23,Saturday,126,0,3013
2022-07-24,Sunday,0,0,3013
2022-07-25,Monday,7,720,3726
2022-07-26,Tuesday,15,0,3711
2022-07-27,Wednesday,57,0,3654
2022-07-28,Thursday,237,0,3417
2022-07-29,Friday,207,0,3210
2022-07-30,Saturday,163,0,3047
2022-07-31,Sunday,0,0,3047
2022-08-01,Monday,3,720,3764
2022-08-02,Tuesday,25,0,3739
2022-08-03,Wednesday,43,0,3696
2022-08-04,Thursday,136,0,3560
2022-08-05,Friday,213,0,3347
2022-08-06,Saturday,191,0,3156
2022-08-07,Sunday,0,0,3156
2022-08-08,Monday,4,720,3872
2022-08-09,Tuesday,8,0,3864
2022-08-10,Wednesday,47,0,3817
2022-08-11,Thursday,99,0,3718
2022-08-12,Friday,175,0,3543
2022-08-13,Saturday,163,0,3380
2022-08-14,Sunday,0,0,3380
2022-08-15,Monday,5,720,4095
2022-08-16,Tuesday,29,0,4066
2022-08-17,Wednesday,40,0,4026
2022-08-18,Thursday,101,0,3925
2022-08-19,Friday,152,0,3773
2022-08-20,Saturday,234,0,3539
2022-08-21,Sunday,0,0,3539
2022-08-22,Monday,5,720,4254
2022-08-23,Tuesday,19,0,4235
2022-08-24,Wednesday,25,0,4210
2022-08-25,Thursday,226,0,3984
