fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,229,0,491
2022-01-02,Sunday,0,0,491
2022-01-03,Monday,7,720,1204
2022-01-04,Tuesday,9,0,1195
2022-01-05,Wednesday,8,0,1187
2022-01-06,Thursday,140,0,1047
2022-01-07,Friday,201,0,846
2022-01-08,Saturday,130,0,716
2022-01-09,Sunday,0,0,716
2022-01-10,Monday,5,720,1431
2022-01-11,Tuesday,15,0,1416
2022-01-12,Wednesday,44,0,1372
2022-01-13,Thursday,191,0,1181
2022-01-14,Friday,157,0,1024
2022-01-15,Saturday,208,0,816
2022-01-16,Sunday,0,0,816
2022-01-17,Monday,8,720,1528
2022-01-18,Tuesday,17,0,1511
2022-01-19,Wednesday,25,0,1486
2022-01-20,Thursday,69,0,1417
2022-01-21,Friday,170,0,1247
2022-01-22,Saturday,312,0,935
2022-01-23,Sunday,0,0,935
2022-01-24,Monday,6,720,1649
2022-01-25,Tuesday,20,0,1629
2022-01-26,Wednesday,61,0,1568
2022-01-27,Thursday,140,0,1428
2022-01-28,Friday,152,0,1276
2022-01-29,Saturday,220,0,1056
2022-01-30,Sunday,0,0,1056
2022-01-31,Monday,5,720,1771
2022-02-01,Tuesday,21,0,1750
2022-02-02,Wednesday,38,0,1712
2022-02-03,Thursday,70,0,1642
2022-02-04,Friday,264,0,1378
2022-02-05,Saturday,130,0,1248
2022-02-06,Sunday,0,0,1248
2022-02-07,Monday,5,720,1963
2022-02-08,Tuesday,17,0,1946
2022-02-09,Wednesday,43,0,1903
2022-02-10,Thursday,142,0,1761
2022-02-11,Friday,245,0,1516
2022-02-12,Saturday,338,0,1178
2022-02-13,Sunday,0,0,1178
2022-02-14,Monday,3,720,1895
2022-02-15,Tuesday,28,0,1867
2022-02-16,Wednesday,40,0,1827
2022-02-17,Thursday,207,0,1620
2022-02-18,Friday,157,0,1463
2022-02-19,Saturday,310,0,1153
2022-02-20,Sunday,0,0,1153
2022-02-21,Monday,6,720,1867
2022-02-22,Tuesday,17,0,1850
2022-02-23,Wednesday,40,0,1810
2022-02-24,Thursday,150,0,1660
2022-02-25,Friday,269,0,1391
2022-02-26,Saturday,188,0,1203
2022-02-27,Sunday,0,0,1203
2022-02-28,Monday,3,720,1920
2022-03-01,Tuesday,11,0,1909
2022-03-02,Wednesday,51,0,1858
2022-03-03,Thursday,119,0,1739
2022-03-04,Friday,147,0,1592
2022-03-05,Saturday,139,0,1453
2022-03-06,Sunday,0,0,1453
2022-03-07,Monday,7,720,2166
2022-03-08,Tuesday,13,0,2153
2022-03-09,Wednesday,47,0,2106
2022-03-10,Thursday,151,0,1955
2022-03-11,Friday,213,0,1742
2022-03-12,Saturday,82,0,1660
2022-03-13,Sunday,0,0,1660
2022-03-14,Monday,9,720,2371
2022-03-15,Tuesday,31,0,2340
2022-03-16,Wednesday,37,0,2303
2022-03-17,Thursday,176,0,2127
2022-03-18,Friday,192,0,1935
2022-03-19,Saturday,210,0,1725
2022-03-20,Sunday,0,0,1725
2022-03-21,Monday,6,720,2439
2022-03-22,Tuesday,28,0,2411
2022-03-23,Wednesday,39,0,2372
2022-03-24,Thursday,208,0,2164
2022-03-25,Friday,194,0,1970
2022-03-26,Saturday,250,0,1720
2022-03-27,Sunday,0,0,1720
2022-03-28,Monday,3,720,2437
2022-03-29,Tuesday,27,0,2410
2022-03-30,Wednesday,53,0,2357
2022-03-31,Thursday,93,0,2264
2022-04-01,Friday,227,0,2037
2022-04-02,Saturday,249,0,1788
2022-04-03,Sunday,0,0,1788
2022-04-04,Monday,6,720,2502
2022-04-05,Tuesday,21,0,2481
2022-04-06,Wednesday,51,0,2430
2022-04-07,Thursday,198,0,2232
2022-04-08,Friday,274,0,1958
2022-04-09,Saturday,291,0,1667
2022-04-10,Sunday,0,0,1667
2022-04-11,Monday,5,720,2382
2022-04-12,Tuesday,14,0,2368
2022-04-13,Wednesday,39,0,2329
2022-04-14,Thursday,128,0,2201
2022-04-15,Friday,240,0,1961
2022-04-16,Saturday,207,0,1754
2022-04-17,Sunday,0,0,1754
2022-04-18,Monday,3,720,2471
2022-04-19,Tuesday,15,0,2456
2022-04-20,Wednesday,36,0,2420
2022-04-21,Thursday,132,0,2288
2022-04-22,Friday,340,0,1948
2022-04-23,Saturday,204,0,1744
2022-04-24,Sunday,0,0,1744
2022-04-25,Monday,5,720,2459
2022-04-26,Tuesday,20,0,2439
2022-04-27,Wednesday,63,0,2376
2022-04-28,Thursday,192,0,2184
2022-04-29,Friday,219,0,1965
2022-04-30,Saturday,224,0,1741
2022-05-01,Sunday,0,0,1741
2022-05-02,Monday,7,720,2454
2022-05-03,Tuesday,19,0,2435
2022-05-04,Wednesday,33,0,2402
2022-05-05,Thursday,133,0,2269
2022-05-06,Friday,187,0,2082
2022-05-07,Saturday,353,0,1729
2022-05-08,Sunday,0,0,1729
2022-05-09,Monday,4,720,2445
2022-05-10,Tuesday,12,0,2433
2022-05-11,Wednesday,51,0,2382
2022-05-12,Thursday,183,0,2199
2022-05-13,Friday,122,0,2077
2022-05-14,Saturday,259,0,1818
2022-05-15,Sunday,0,0,1818
2022-05-16,Monday,5,720,2533
2022-05-17,Tuesday,14,0,2519
2022-05-18,Wednesday,35,0,2484
2022-05-19,Thursday,199,0,2285
2022-05-20,Friday,215,0,2070
2022-05-21,Saturday,208,0,1862
2022-05-22,Sunday,0,0,1862
2022-05-23,Monday,4,720,2578
2022-05-24,Tuesday,19,0,2559
2022-05-25,Wednesday,51,0,2508
2022-05-26,Thursday,149,0,2359
2022-05-27,Friday,211,0,2148
2022-05-28,Saturday,123,0,2025
2022-05-29,Sunday,0,0,2025
2022-05-30,Monday,5,720,2740
2022-05-31,Tuesday,15,0,2725
2022-06-01,Wednesday,34,0,2691
2022-06-02,Thursday,185,0,2506
2022-06-03,Friday,263,0,2243
2022-06-04,Saturday,148,0,2095
2022-06-05,Sunday,0,0,2095
2022-06-06,Monday,6,720,2809
2022-06-07,Tuesday,13,0,2796
2022-06-08,Wednesday,20,0,2776
2022-06-09,Thursday,274,0,2502
2022-06-10,Friday,141,0,2361
2022-06-11,Saturday,152,0,2209
2022-06-12,Sunday,0,0,2209
2022-06-13,Monday,7,720,2922
2022-06-14,Tuesday,16,0,2906
2022-06-15,Wednesday,52,0,2854
2022-06-16,Thursday,171,0,2683
2022-06-17,Friday,55,0,2628
2022-06-18,Saturday,152,0,2476
2022-06-19,Sunday,0,0,2476
2022-06-20,Monday,6,720,3190
2022-06-21,Tuesday,20,0,3170
2022-06-22,Wednesday,49,0,3121
2022-06-23,Thursday,197,0,2924
2022-06-24,Friday,154,0,2770
2022-06-25,Saturday,203,0,2567
2022-06-26,Sunday,0,0,2567
2022-06-27,Monday,3,720,3284
2022-06-28,Tuesday,19,0,3265
2022-06-29,Wednesday,52,0,3213
2022-06-30,Thursday,150,0,3063
2022-07-01,Friday,189,0,2874
2022-07-02,Saturday,77,0,2797
2022-07-03,Sunday,0,0,2797
2022-07-04,Monday,5,720,3512
2022-07-05,Tuesday,8,0,3504
2022-07-06,Wednesday,32,0,3472
2022-07-07,Thursday,81,0,3391
2022-07-08,Friday,275,0,3116
2022-07-09,Saturday,266,0,2850
2022-07-10,Sunday,0,0,2850
2022-07-11,Monday,5,720,3565
2022-07-12,Tuesday,30,0,3535
2022-07-13,Wednesday,48,0,3487
2022-07-14,Thursday,115,0,3372
2022-07-15,Friday,223,0,3149
2022-07-16,Saturday,248,0,2901
2022-07-17,Sunday,0,0,2901
2022-07-18,Monday,7,720,3614
2022-07-19,Tuesday,24,0,3590
2022-07-20,Wednesday,37,0,3553
2022-07-21,Thursday,105,0,3448
2022-07-22,Friday,147,0,3301
2022-07-23,Saturday,226,0,3075
2022-07-24,Sunday,0,0,3075
2022-07-25,Monday,6,720,3789
2022-07-26,Tuesday,26,0,3763
2022-07-27,Wednesday,44,0,3719
2022-07-28,Thursday,176,0,3543
2022-07-29,Friday,190,0,3353
