fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,305,0,415
2022-01-02,Sunday,0,0,415
2022-01-03,Monday,7,720,1128
2022-01-04,Tuesday,16,0,1112
2022-01-05,Wednesday,44,0,1068
2022-01-06,Thursday,144,0,924
2022-01-07,Friday,164,0,760
2022-01-08,Saturday,216,0,544
2022-01-09,Sunday,0,0,544
2022-01-10,Monday,5,720,1259
2022-01-11,Tuesday,12,0,1247
2022-01-12,Wednesday,32,0,1215
2022-01-13,Thursday,216,0,999
2022-01-14,Friday,212,0,787
2022-01-15,Saturday,215,0,572
2022-01-16,Sunday,0,0,572
2022-01-17,Monday,7,720,1285
2022-01-18,Tuesday,25,0,1260
2022-01-19,Wednesday,25,0,1235
2022-01-20,Thursday,158,0,1077
2022-01-21,Friday,212,0,865
2022-01-22,Saturday,101,0,764
2022-01-23,Sunday,0,0,764
2022-01-24,Monday,6,720,1478
2022-01-25,Tuesday,14,0,1464
2022-01-26,Wednesday,33,0,1431
2022-01-27,Thursday,144,0,1287
2022-01-28,Friday,244,0,1043
2022-01-29,Saturday,120,0,923
2022-01-30,Sunday,0,0,923
2022-01-31,Monday,4,720,1639
2022-02-01,Tuesday,16,0,1623
2022-02-02,Wednesday,32,0,1591
2022-02-03,Thursday,217,0,1374
2022-02-04,Friday,252,0,1122
2022-02-05,Saturday,217,0,905
2022-02-06,Sunday,0,0,905
2022-02-07,Monday,5,720,1620
2022-02-08,Tuesday,26,0,1594
2022-02-09,Wednesday,37,0,1557
2022-02-10,Thursday,115,0,1442
2022-02-11,Friday,201,0,1241
2022-02-12,Saturday,318,0,923
2022-02-13,Sunday,0,0,923
2022-02-14,Monday,6,720,1637
2022-02-15,Tuesday,16,0,1621
2022-02-16,Wednesday,40,0,1581
2022-02-17,Thursday,205,0,1376
2022-02-18,Friday,119,0,1257
2022-02-19,Saturday,192,0,1065
2022-02-20,Sunday,0,0,1065
2022-02-21,Monday,6,720,1779
2022-02-22,Tuesday,16,0,1763
2022-02-23,Wednesday,53,0,1710
2022-02-24,Thursday,137,0,1573
2022-02-25,Friday,202,0,1371
2022-02-26,Saturday,189,0,1182
2022-02-27,Sunday,0,0,1182
2022-02-28,Monday,6,720,1896
2022-03-01,Tuesday,23,0,1873
2022-03-02,Wednesday,62,0,1811
2022-03-03,Thursday,145,0,1666
2022-03-04,Friday,207,0,1459
2022-03-05,Saturday,268,0,1191
2022-03-06,Sunday,0,0,1191
2022-03-07,Monday,6,720,1905
2022-03-08,Tuesday,17,0,1888
2022-03-09,Wednesday,31,0,1857
2022-03-10,Thursday,125,0,1732
2022-03-11,Friday,258,0,1474
2022-03-12,Saturday,217,0,1257
2022-03-13,Sunday,0,0,1257
2022-03-14,Monday,3,720,1974
2022-03-15,Tuesday,13,0,1961
2022-03-16,Wednesday,34,0,1927
2022-03-17,Thursday,100,0,1827
2022-03-18,Friday,237,0,1590
2022-03-19,Saturday,230,0,1360
2022-03-20,Sunday,0,0,1360
2022-03-21,Monday,6,720,2074
2022-03-22,Tuesday,33,0,2041
2022-03-23,Wednesday,51,0,1990
2022-03-24,Thursday,143,0,1847
2022-03-25,Friday,155,0,1692
2022-03-26,Saturday,288,0,1404
2022-03-27,Sunday,0,0,1404
2022-03-28,Monday,5,720,2119
2022-03-29,Tuesday,28,0,2091
2022-03-30,Wednesday,16,0,2075
2022-03-31,Thursday,179,0,1896
2022-04-01,Friday,207,0,1689
2022-04-02,Saturday,189,0,1500
2022-04-03,Sunday,0,0,1500
2022-04-04,Monday,8,720,2212
2022-04-05,Tuesday,17,0,2195
2022-04-06,Wednesday,42,0,2153
2022-04-07,Thursday,137,0,2016
2022-04-08,Friday,268,0,1748
2022-04-09,Saturday,211,0,1537
2022-04-10,Sunday,0,0,1537
2022-04-11,Monday,6,720,2251
2022-04-12,Tuesday,16,0,2235
2022-04-13,Wednesday,49,0,2186
2022-04-14,Thursday,202,0,1984
2022-04-15,Friday,162,0,1822
2022-04-16,Saturday,167,0,1655
2022-04-17,Sunday,0,0,1655
2022-04-18,Monday,4,720,2371
2022-04-19,Tuesday,15,0,2356
2022-04-20,Wednesday,28,0,2328
2022-04-21,Thursday,112,0,2216
2022-04-22,Friday,141,0,2075
2022-04-23,Saturday,163,0,1912
2022-04-24,Sunday,0,0,1912
2022-04-25,Monday,6,720,2626
2022-04-26,Tuesday,27,0,2599
2022-04-27,Wednesday,52,0,2547
2022-04-28,Thursday,79,0,2468
2022-04-29,Friday,134,0,2334
2022-04-30,Saturday,225,0,2109
2022-05-01,Sunday,0,0,2109
2022-05-02,Monday,5,720,2824
2022-05-03,Tuesday,15,0,2809
2022-05-04,Wednesday,25,0,2784
2022-05-05,Thursday,132,0,2652
2022-05-06,Friday,236,0,2416
2022-05-07,Saturday,174,0,2242
2022-05-08,Sunday,0,0,2242
