fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,102,0,618
2022-01-02,Sunday,0,0,618
2022-01-03,Monday,4,720,1334
2022-01-04,Tuesday,22,0,1312
2022-01-05,Wednesday,43,0,1269
2022-01-06,Thursday,179,0,1090
2022-01-07,Friday,227,0,863
2022-01-08,Saturday,227,0,636
2022-01-09,Sunday,0,0,636
2022-01-10,Monday,3,720,1353
2022-01-11,Tuesday,22,0,1331
2022-01-12,Wednesday,45,0,1286
2022-01-13,Thursday,161,0,1125
2022-01-14,Friday,197,0,928
2022-01-15,Saturday,240,0,688
2022-01-16,Sunday,0,0,688
2022-01-17,Monday,6,720,1402
2022-01-18,Tuesday,13,0,1389
2022-01-19,Wednesday,40,0,1349
2022-01-20,Thursday,105,0,1244
2022-01-21,Friday,173,0,1071
2022-01-22,Saturday,188,0,883
2022-01-23,Sunday,0,0,883
2022-01-24,Monday,5,720,1598
2022-01-25,Tuesday,23,0,1575
2022-01-26,Wednesday,24,0,1551
2022-01-27,Thursday,123,0,1428
2022-01-28,Friday,163,0,1265
2022-01-29,Saturday,89,0,1176
2022-01-30,Sunday,0,0,1176
2022-01-31,Monday,4,720,1892
2022-02-01,Tuesday,27,0,1865
2022-02-02,Wednesday,44,0,1821
2022-02-03,Thursday,148,0,1673
2022-02-04,Friday,179,0,1494
2022-02-05,Saturday,164,0,1330
2022-02-06,Sunday,0,0,1330
2022-02-07,Monday,5,720,2045
2022-02-08,Tuesday,19,0,2026
2022-02-09,Wednesday,50,0,1976
2022-02-10,Thursday,148,0,1828
2022-02-11,Friday,174,0,1654
2022-02-12,Saturday,230,0,1424
2022-02-13,Sunday,0,0,1424
2022-02-14,Monday,4,720,2140
2022-02-15,Tuesday,10,0,2130
2022-02-16,Wednesday,29,0,2101
2022-02-17,Thursday,195,0,1906
2022-02-18,Friday,154,0,1752
2022-02-19,Saturday,253,0,1499
2022-02-20,Sunday,0,0,1499
2022-02-21,Monday,6,720,2213
2022-02-22,Tuesday,23,0,2190
2022-02-23,Wednesday,18,0,2172
2022-02-24,Thursday,166,0,2006
2022-02-25,Friday,65,0,1941
2022-02-26,Saturday,216,0,1725
2022-02-27,Sunday,0,0,1725
2022-02-28,Monday,4,720,2441
2022-03-01,Tuesday,16,0,2425
2022-03-02,Wednesday,19,0,2406
2022-03-03,Thursday,146,0,2260
2022-03-04,Friday,143,0,2117
2022-03-05,Saturday,231,0,1886
2022-03-06,Sunday,0,0,1886
2022-03-07,Monday,5,720,2601
2022-03-08,Tuesday,30,0,2571
2022-03-09,Wednesday,35,0,2536
2022-03-10,Thursday,94,0,2442
2022-03-11,Friday,96,0,2346
2022-03-12,Saturday,227,0,2119
2022-03-13,Sunday,0,0,2119
2022-03-14,Monday,6,720,2833
2022-03-15,Tuesday,20,0,2813
2022-03-16,Wednesday,30,0,2783
2022-03-17,Thursday,135,0,2648
2022-03-18,Friday,137,0,2511
2022-03-19,Saturday,211,0,2300
2022-03-20,Sunday,0,0,2300
2022-03-21,Monday,6,720,3014
2022-03-22,Tuesday,22,0,2992
2022-03-23,Wednesday,51,0,2941
2022-03-24,Thursday,139,0,2802
2022-03-25,Friday,167,0,2635
2022-03-26,Saturday,191,0,2444
2022-03-27,Sunday,0,0,2444
2022-03-28,Monday,6,720,3158
2022-03-29,Tuesday,20,0,3138
2022-03-30,Wednesday,47,0,3091
2022-03-31,Thursday,151,0,2940
2022-04-01,Friday,255,0,2685
2022-04-02,Saturday,152,0,2533
2022-04-03,Sunday,0,0,2533
2022-04-04,Monday,5,720,3248
2022-04-05,Tuesday,21,0,3227
2022-04-06,Wednesday,57,0,3170
2022-04-07,Thursday,48,0,3122
2022-04-08,Friday,162,0,2960
2022-04-09,Saturday,281,0,2679
2022-04-10,Sunday,0,0,2679
2022-04-11,Monday,6,720,3393
2022-04-12,Tuesday,26,0,3367
2022-04-13,Wednesday,47,0,3320
2022-04-14,Thursday,201,0,3119
2022-04-15,Friday,223,0,2896
2022-04-16,Saturday,81,0,2815
2022-04-17,Sunday,0,0,2815
2022-04-18,Monday,4,720,3531
2022-04-19,Tuesday,24,0,3507
2022-04-20,Wednesday,45,0,3462
2022-04-21,Thursday,182,0,3280
2022-04-22,Friday,126,0,3154
2022-04-23,Saturday,159,0,2995
2022-04-24,Sunday,0,0,2995
2022-04-25,Monday,6,720,3709
2022-04-26,Tuesday,23,0,3686
2022-04-27,Wednesday,22,0,3664
2022-04-28,Thursday,188,0,3476
2022-04-29,Friday,192,0,3284
2022-04-30,Saturday,287,0,2997
2022-05-01,Sunday,0,0,2997
2022-05-02,Monday,2,720,3715
2022-05-03,Tuesday,18,0,3697
2022-05-04,Wednesday,36,0,3661
2022-05-05,Thursday,191,0,3470
2022-05-06,Friday,228,0,3242
2022-05-07,Saturday,210,0,3032
2022-05-08,Sunday,0,0,3032
2022-05-09,Monday,3,720,3749
2022-05-10,Tuesday,19,0,3730
2022-05-11,Wednesday,11,0,3719
2022-05-12,Thursday,130,0,3589
2022-05-13,Friday,313,0,3276
2022-05-14,Saturday,285,0,2991
2022-05-15,Sunday,0,0,2991
2022-05-16,Monday,5,720,3706
2022-05-17,Tuesday,19,0,3687
2022-05-18,Wednesday,36,0,3651
2022-05-19,Thursday,212,0,3439
2022-05-20,Friday,147,0,3292
2022-05-21,Saturday,150,0,3142
2022-05-22,Sunday,0,0,3142
2022-05-23,Monday,4,720,3858
2022-05-24,Tuesday,22,0,3836
2022-05-25,Wednesday,24,0,3812
2022-05-26,Thursday,144,0,3668
2022-05-27,Friday,225,0,3443
2022-05-28,Saturday,161,0,3282
2022-05-29,Sunday,0,0,3282
2022-05-30,Monday,7,720,3995
2022-05-31,Tuesday,23,0,3972
2022-06-01,Wednesday,40,0,3932
2022-06-02,Thursday,149,0,3783
2022-06-03,Friday,217,0,3566
2022-06-04,Saturday,190,0,3376
2022-06-05,Sunday,0,0,3376
2022-06-06,Monday,7,720,4089
2022-06-07,Tuesday,18,0,4071
2022-06-08,Wednesday,52,0,4019
2022-06-09,Thursday,90,0,3929
2022-06-10,Friday,145,0,3784
2022-06-11,Saturday,142,0,3642
2022-06-12,Sunday,0,0,3642
2022-06-13,Monday,5,720,4357
2022-06-14,Tuesday,19,0,4338
2022-06-15,Wednesday,38,0,4300
2022-06-16,Thursday,113,0,4187
2022-06-17,Friday,142,0,4045
2022-06-18,Saturday,242,0,3803
2022-06-19,Sunday,0,0,3803
2022-06-20,Monday,6,720,4517
2022-06-21,Tuesday,21,0,4496
2022-06-22,Wednesday,46,0,4450
2022-06-23,Thursday,109,0,4341
2022-06-24,Friday,229,0,4112
2022-06-25,Saturday,215,0,3897
2022-06-26,Sunday,0,0,3897
2022-06-27,Monday,3,720,4614
2022-06-28,Tuesday,3,0,4611
2022-06-29,Wednesday,48,0,4563
2022-06-30,Thursday,141,0,4422
2022-07-01,Friday,185,0,4237
2022-07-02,Saturday,185,0,4052
2022-07-03,Sunday,0,0,4052
2022-07-04,Monday,6,720,4766
2022-07-05,Tuesday,26,0,4740
2022-07-06,Wednesday,45,0,4695
2022-07-07,Thursday,153,0,4542
2022-07-08,Friday,128,0,4414
2022-07-09,Saturday,54,0,4360
2022-07-10,Sunday,0,0,4360
2022-07-11,Monday,6,720,5074
2022-07-12,Tuesday,20,0,5054
2022-07-13,Wednesday,31,0,5023
2022-07-14,Thursday,92,0,4931
2022-07-15,Friday,181,0,4750
2022-07-16,Saturday,323,0,4427
2022-07-17,Sunday,0,0,4427
2022-07-18,Monday,6,720,5141
2022-07-19,Tuesday,15,0,5126
2022-07-20,Wednesday,35,0,5091
2022-07-21,Thursday,58,0,5033
2022-07-22,Friday,196,0,4837
2022-07-23,Saturday,164,0,4673
2022-07-24,Sunday,0,0,4673
2022-07-25,Monday,6,720,5387
2022-07-26,Tuesday,13,0,5374
2022-07-27,Wednesday,44,0,5330
2022-07-28,Thursday,162,0,5168
2022-07-29,Friday,161,0,5007
2022-07-30,Saturday,164,0,4843
2022-07-31,Sunday,0,0,4843
2022-08-01,Monday,7,720,5556
2022-08-02,Tuesday,16,0,5540
2022-08-03,Wednesday,53,0,5487
2022-08-04,Thursday,186,0,5301
2022-08-05,Friday,236,0,5065
2022-08-06,Saturday,119,0,4946
2022-08-07,Sunday,0,0,4946
2022-08-08,Monday,4,720,5662
