fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,314,0,406
2022-01-02,Sunday,0,0,406
2022-01-03,Monday,5,720,1121
2022-01-04,Tuesday,17,0,1104
2022-01-05,Wednesday,34,0,1070
2022-01-06,Thursday,159,0,911
2022-01-07,Friday,193,0,718
2022-01-08,Saturday,331,0,387
2022-01-09,Sunday,0,0,387
2022-01-10,Monday,5,720,1102
2022-01-11,Tuesday,31,0,1071
2022-01-12,Wednesday,33,0,1038
2022-01-13,Thursday,106,0,932
2022-01-14,Friday,303,0,629
2022-01-15,Saturday,236,0,393
2022-01-16,Sunday,0,0,393
2022-01-17,Monday,4,720,1109
2022-01-18,Tuesday,22,0,1087
2022-01-19,Wednesday,44,0,1043
2022-01-20,Thursday,193,0,850
2022-01-21,Friday,171,0,679
2022-01-22,Saturday,226,0,453
2022-01-23,Sunday,0,0,453
2022-01-24,Monday,6,720,1167
2022-01-25,Tuesday,27,0,1140
2022-01-26,Wednesday,43,0,1097
2022-01-27,Thursday,161,0,936
2022-01-28,Friday,153,0,783
2022-01-29,Saturday,158,0,625
2022-01-30,Sunday,0,0,625
2022-01-31,Monday,4,720,1341
2022-02-01,Tuesday,23,0,1318
2022-02-02,Wednesday,46,0,1272
2022-02-03,Thursday,225,0,1047
2022-02-04,Friday,204,0,843
2022-02-05,Saturday,227,0,616
2022-02-06,Sunday,0,0,616
2022-02-07,Monday,5,720,1331
2022-02-08,Tuesday,26,0,1305
2022-02-09,Wednesday,43,0,1262
2022-02-10,Thursday,202,0,1060
2022-02-11,Friday,155,0,905
2022-02-12,Saturday,204,0,701
2022-02-13,Sunday,0,0,701
2022-02-14,Monday,3,720,1418
2022-02-15,Tuesday,29,0,1389
2022-02-16,Wednesday,17,0,1372
2022-02-17,Thursday,129,0,1243
2022-02-18,Friday,244,0,999
2022-02-19,Saturday,218,0,781
2022-02-20,Sunday,0,0,781
2022-02-21,Monday,2,720,1499
2022-02-22,Tuesday,22,0,1477
2022-02-23,Wednesday,70,0,1407
2022-02-24,Thursday,187,0,1220
2022-02-25,Friday,98,0,1122
2022-02-26,Saturday,208,0,914
2022-02-27,Sunday,0,0,914
2022-02-28,Monday,6,720,1628
2022-03-01,Tuesday,14,0,1614
2022-03-02,Wednesday,51,0,1563
2022-03-03,Thursday,199,0,1364
2022-03-04,Friday,211,0,1153
2022-03-05,Saturday,121,0,1032
2022-03-06,Sunday,0,0,1032
2022-03-07,Monday,5,720,1747
