fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,187,0,533
2022-01-02,Sunday,0,0,533
2022-01-03,Monday,4,720,1249
2022-01-04,Tuesday,28,0,1221
2022-01-05,Wednesday,35,0,1186
2022-01-06,Thursday,120,0,1066
2022-01-07,Friday,308,0,758
2022-01-08,Saturday,224,0,534
2022-01-09,Sunday,0,0,534
2022-01-10,Monday,5,720,1249
2022-01-11,Tuesday,26,0,1223
2022-01-12,Wednesday,21,0,1202
2022-01-13,Thursday,256,0,946
2022-01-14,Friday,241,0,705
2022-01-15,Saturday,241,0,464
2022-01-16,Sunday,0,0,464
2022-01-17,Monday,4,720,1180
2022-01-18,Tuesday,22,0,1158
2022-01-19,Wednesday,48,0,1110
2022-01-20,Thursday,113,0,997
2022-01-21,Friday,250,0,747
2022-01-22,Saturday,176,0,571
2022-01-23,Sunday,0,0,571
2022-01-24,Monday,5,720,1286
2022-01-25,Tuesday,15,0,1271
2022-01-26,Wednesday,57,0,1214
2022-01-27,Thursday,153,0,1061
2022-01-28,Friday,143,0,918
2022-01-29,Saturday,214,0,704
2022-01-30,Sunday,0,0,704
2022-01-31,Monday,3,720,1421
2022-02-01,Tuesday,16,0,1405
2022-02-02,Wednesday,49,0,1356
2022-02-03,Thursday,150,0,1206
2022-02-04,Friday,182,0,1024
2022-02-05,Saturday,198,0,826
2022-02-06,Sunday,0,0,826
2022-02-07,Monday,8,720,1538
2022-02-08,Tuesday,24,0,1514
2022-02-09,Wednesday,44,0,1470
2022-02-10,Thursday,123,0,1347
2022-02-11,Friday,154,0,1193
2022-02-12,Saturday,145,0,1048
2022-02-13,Sunday,0,0,1048
2022-02-14,Monday,6,720,1762
2022-02-15,Tuesday,9,0,1753
2022-02-16,Wednesday,32,0,1721
2022-02-17,Thursday,117,0,1604
2022-02-18,Friday,264,0,1340
2022-02-19,Saturday,227,0,1113
2022-02-20,Sunday,0,0,1113
2022-02-21,Monday,4,720,1829
2022-02-22,Tuesday,14,0,1815
2022-02-23,Wednesday,47,0,1768
2022-02-24,Thursday,118,0,1650
2022-02-25,Friday,97,0,1553
2022-02-26,Saturday,278,0,1275
2022-02-27,Sunday,0,0,1275
2022-02-28,Monday,5,720,1990
2022-03-01,Tuesday,23,0,1967
2022-03-02,Wednesday,46,0,1921
2022-03-03,Thursday,183,0,1738
2022-03-04,Friday,277,0,1461
2022-03-05,Saturday,248,0,1213
2022-03-06,Sunday,0,0,1213
2022-03-07,Monday,7,720,1926
2022-03-08,Tuesday,17,0,1909
2022-03-09,Wednesday,47,0,1862
2022-03-10,Thursday,108,0,1754
2022-03-11,Friday,209,0,1545
2022-03-12,Saturday,324,0,1221
2022-03-13,Sunday,0,0,1221
2022-03-14,Monday,7,720,1934
2022-03-15,Tuesday,19,0,1915
2022-03-16,Wednesday,30,0,1885
2022-03-17,Thursday,110,0,1775
2022-03-18,Friday,238,0,1537
2022-03-19,Saturday,225,0,1312
2022-03-20,Sunday,0,0,1312
2022-03-21,Monday,3,720,2029
2022-03-22,Tuesday,23,0,2006
2022-03-23,Wednesday,38,0,1968
2022-03-24,Thursday,155,0,1813
2022-03-25,Friday,184,0,1629
2022-03-26,Saturday,135,0,1494
2022-03-27,Sunday,0,0,1494
2022-03-28,Monday,4,720,2210
2022-03-29,Tuesday,27,0,2183
2022-03-30,Wednesday,48,0,2135
2022-03-31,Thursday,96,0,2039
2022-04-01,Friday,304,0,1735
2022-04-02,Saturday,257,0,1478
2022-04-03,Sunday,0,0,1478
2022-04-04,Monday,7,720,2191
2022-04-05,Tuesday,28,0,2163
2022-04-06,Wednesday,42,0,2121
2022-04-07,Thursday,92,0,2029
2022-04-08,Friday,190,0,1839
2022-04-09,Saturday,182,0,1657
2022-04-10,Sunday,0,0,1657
2022-04-11,Monday,5,720,2372
2022-04-12,Tuesday,29,0,2343
2022-04-13,Wednesday,33,0,2310
2022-04-14,Thursday,97,0,2213
2022-04-15,Friday,180,0,2033
2022-04-16,Saturday,192,0,1841
2022-04-17,Sunday,0,0,1841
2022-04-18,Monday,4,720,2557
2022-04-19,Tuesday,25,0,2532
2022-04-20,Wednesday,49,0,2483
2022-04-21,Thursday,193,0,2290
2022-04-22,Friday,192,0,2098
2022-04-23,Saturday,232,0,1866
2022-04-24,Sunday,0,0,1866
2022-04-25,Monday,3,720,2583
2022-04-26,Tuesday,10,0,2573
2022-04-27,Wednesday,55,0,2518
2022-04-28,Thursday,146,0,2372
2022-04-29,Friday,283,0,2089
2022-04-30,Saturday,222,0,1867
2022-05-01,Sunday,0,0,1867
2022-05-02,Monday,4,720,2583
2022-05-03,Tuesday,17,0,2566
2022-05-04,Wednesday,45,0,2521
2022-05-05,Thursday,210,0,2311
2022-05-06,Friday,272,0,2039
2022-05-07,Saturday,116,0,1923
2022-05-08,Sunday,0,0,1923
2022-05-09,Monday,5,720,2638
2022-05-10,Tuesday,23,0,2615
2022-05-11,Wednesday,70,0,2545
2022-05-12,Thursday,131,0,2414
2022-05-13,Friday,238,0,2176
2022-05-14,Saturday,158,0,2018
2022-05-15,Sunday,0,0,2018
2022-05-16,Monday,6,720,2732
2022-05-17,Tuesday,29,0,2703
2022-05-18,Wednesday,56,0,2647
2022-05-19,Thursday,154,0,2493
2022-05-20,Friday,217,0,2276
2022-05-21,Saturday,174,0,2102
2022-05-22,Sunday,0,0,2102
2022-05-23,Monday,4,720,2818
2022-05-24,Tuesday,22,0,2796
2022-05-25,Wednesday,63,0,2733
2022-05-26,Thursday,161,0,2572
2022-05-27,Friday,300,0,2272
2022-05-28,Saturday,344,0,1928
2022-05-29,Sunday,0,0,1928
2022-05-30,Monday,1,720,2647
2022-05-31,Tuesday,26,0,2621
2022-06-01,Wednesday,15,0,2606
2022-06-02,Thursday,195,0,2411
2022-06-03,Friday,182,0,2229
2022-06-04,Saturday,230,0,1999
2022-06-05,Sunday,0,0,1999
2022-06-06,Monday,4,720,2715
2022-06-07,Tuesday,26,0,2689
2022-06-08,Wednesday,35,0,2654
2022-06-09,Thursday,190,0,2464
2022-06-10,Friday,187,0,2277
2022-06-11,Saturday,162,0,2115
2022-06-12,Sunday,0,0,2115
2022-06-13,Monday,7,720,2828
2022-06-14,Tuesday,24,0,2804
2022-06-15,Wednesday,50,0,2754
2022-06-16,Thursday,172,0,2582
2022-06-17,Friday,225,0,2357
2022-06-18,Saturday,186,0,2171
2022-06-19,Sunday,0,0,2171
2022-06-20,Monday,5,720,2886
2022-06-21,Tuesday,17,0,2869
2022-06-22,Wednesday,38,0,2831
2022-06-23,Thursday,111,0,2720
2022-06-24,Friday,153,0,2567
2022-06-25,Saturday,186,0,2381
2022-06-26,Sunday,0,0,2381
2022-06-27,Monday,5,720,3096
