fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,192,0,528
2022-01-02,Sunday,0,0,528
2022-01-03,Monday,6,720,1242
2022-01-04,Tuesday,20,0,1222
2022-01-05,Wednesday,19,0,1203
2022-01-06,Thursday,177,0,1026
2022-01-07,Friday,182,0,844
2022-01-08,Saturday,118,0,726
2022-01-09,Sunday,0,0,726
2022-01-10,Monday,5,720,1441
2022-01-11,Tuesday,28,0,1413
2022-01-12,Wednesday,63,0,1350
2022-01-13,Thursday,164,0,1186
2022-01-14,Friday,200,0,986
2022-01-15,Saturday,200,0,786
2022-01-16,Sunday,0,0,786
2022-01-17,Monday,9,720,1497
2022-01-18,Tuesday,13,0,1484
2022-01-19,Wednesday,48,0,1436
2022-01-20,Thursday,105,0,1331
2022-01-21,Friday,127,0,1204
2022-01-22,Saturday,348,0,856
2022-01-23,Sunday,0,0,856
2022-01-24,Monday,6,720,1570
2022-01-25,Tuesday,17,0,1553
2022-01-26,Wednesday,52,0,1501
2022-01-27,Thursday,130,0,1371
2022-01-28,Friday,202,0,1169
2022-01-29,Saturday,115,0,1054
2022-01-30,Sunday,0,0,1054
2022-01-31,Monday,5,720,1769
2022-02-01,Tuesday,17,0,1752
2022-02-02,Wednesday,40,0,1712
2022-02-03,Thursday,206,0,1506
2022-02-04,Friday,206,0,1300
2022-02-05,Saturday,264,0,1036
2022-02-06,Sunday,0,0,1036
2022-02-07,Monday,5,720,1751
2022-02-08,Tuesday,16,0,1735
2022-02-09,Wednesday,42,0,1693
2022-02-10,Thursday,131,0,1562
2022-02-11,Friday,189,0,1373
2022-02-12,Saturday,220,0,1153
2022-02-13,Sunday,0,0,1153
2022-02-14,Monday,4,720,1869
2022-02-15,Tuesday,19,0,1850
2022-02-16,Wednesday,57,0,1793
2022-02-17,Thursday,199,0,1594
2022-02-18,Friday,271,0,1323
2022-02-19,Saturday,303,0,1020
2022-02-20,Sunday,0,0,1020
2022-02-21,Monday,7,720,1733
2022-02-22,Tuesday,23,0,1710
2022-02-23,Wednesday,23,0,1687
2022-02-24,Thursday,231,0,1456
2022-02-25,Friday,237,0,1219
2022-02-26,Saturday,137,0,1082
2022-02-27,Sunday,0,0,1082
2022-02-28,Monday,5,720,1797
2022-03-01,Tuesday,10,0,1787
2022-03-02,Wednesday,47,0,1740
2022-03-03,Thursday,77,0,1663
2022-03-04,Friday,309,0,1354
2022-03-05,Saturday,264,0,1090
2022-03-06,Sunday,0,0,1090
2022-03-07,Monday,7,720,1803
2022-03-08,Tuesday,20,0,1783
2022-03-09,Wednesday,46,0,1737
2022-03-10,Thursday,164,0,1573
2022-03-11,Friday,161,0,1412
2022-03-12,Saturday,132,0,1280
2022-03-13,Sunday,0,0,1280
2022-03-14,Monday,6,720,1994
2022-03-15,Tuesday,19,0,1975
2022-03-16,Wednesday,41,0,1934
2022-03-17,Thursday,160,0,1774
2022-03-18,Friday,231,0,1543
2022-03-19,Saturday,298,0,1245
2022-03-20,Sunday,0,0,1245
2022-03-21,Monday,3,720,1962
2022-03-22,Tuesday,20,0,1942
2022-03-23,Wednesday,44,0,1898
2022-03-24,Thursday,73,0,1825
2022-03-25,Friday,80,0,1745
2022-03-26,Saturday,181,0,1564
2022-03-27,Sunday,0,0,1564
2022-03-28,Monday,7,720,2277
2022-03-29,Tuesday,25,0,2252
2022-03-30,Wednesday,40,0,2212
2022-03-31,Thursday,115,0,2097
2022-04-01,Friday,186,0,1911
2022-04-02,Saturday,114,0,1797
2022-04-03,Sunday,0,0,1797
2022-04-04,Monday,5,720,2512
2022-04-05,Tuesday,21,0,2491
2022-04-06,Wednesday,37,0,2454
2022-04-07,Thursday,258,0,2196
2022-04-08,Friday,147,0,2049
2022-04-09,Saturday,198,0,1851
2022-04-10,Sunday,0,0,1851
2022-04-11,Monday,6,720,2565
2022-04-12,Tuesday,14,0,2551
2022-04-13,Wednesday,34,0,2517
2022-04-14,Thursday,76,0,2441
2022-04-15,Friday,223,0,2218
2022-04-16,Saturday,202,0,2016
2022-04-17,Sunday,0,0,2016
2022-04-18,Monday,4,720,2732
2022-04-19,Tuesday,19,0,2713
2022-04-20,Wednesday,50,0,2663
2022-04-21,Thursday,165,0,2498
2022-04-22,Friday,221,0,2277
2022-04-23,Saturday,118,0,2159
2022-04-24,Sunday,0,0,2159
2022-04-25,Monday,6,720,2873
2022-04-26,Tuesday,16,0,2857
2022-04-27,Wednesday,20,0,2837
2022-04-28,Thursday,126,0,2711
2022-04-29,Friday,251,0,2460
2022-04-30,Saturday,148,0,2312
2022-05-01,Sunday,0,0,2312
2022-05-02,Monday,8,720,3024
2022-05-03,Tuesday,19,0,3005
2022-05-04,Wednesday,50,0,2955
2022-05-05,Thursday,199,0,2756
2022-05-06,Friday,292,0,2464
2022-05-07,Saturday,181,0,2283
2022-05-08,Sunday,0,0,2283
2022-05-09,Monday,7,720,2996
2022-05-10,Tuesday,10,0,2986
2022-05-11,Wednesday,45,0,2941
2022-05-12,Thursday,163,0,2778
2022-05-13,Friday,277,0,2501
2022-05-14,Saturday,291,0,2210
2022-05-15,Sunday,0,0,2210
2022-05-16,Monday,4,720,2926
2022-05-17,Tuesday,28,0,2898
2022-05-18,Wednesday,41,0,2857
2022-05-19,Thursday,160,0,2697
2022-05-20,Friday,188,0,2509
2022-05-21,Saturday,188,0,2321
2022-05-22,Sunday,0,0,2321
2022-05-23,Monday,5,720,3036
2022-05-24,Tuesday,6,0,3030
2022-05-25,Wednesday,36,0,2994
2022-05-26,Thursday,180,0,2814
2022-05-27,Friday,255,0,2559
2022-05-28,Saturday,153,0,2406
2022-05-29,Sunday,0,0,2406
2022-05-30,Monday,4,720,3122
2022-05-31,Tuesday,25,0,3097
2022-06-01,Wednesday,49,0,3048
2022-06-02,Thursday,153,0,2895
2022-06-03,Friday,284,0,2611
2022-06-04,Saturday,137,0,2474
2022-06-05,Sunday,0,0,2474
2022-06-06,Monday,5,720,3189
2022-06-07,Tuesday,17,0,3172
2022-06-08,Wednesday,38,0,3134
2022-06-09,Thursday,120,0,3014
2022-06-10,Friday,225,0,2789
2022-06-11,Saturday,178,0,2611
2022-06-12,Sunday,0,0,2611
2022-06-13,Monday,4,720,3327
2022-06-14,Tuesday,19,0,3308
2022-06-15,Wednesday,48,0,3260
2022-06-16,Thursday,148,0,3112
2022-06-17,Friday,218,0,2894
2022-06-18,Saturday,152,0,2742
2022-06-19,Sunday,0,0,2742
2022-06-20,Monday,3,720,3459
2022-06-21,Tuesday,10,0,3449
2022-06-22,Wednesday,37,0,3412
2022-06-23,Thursday,229,0,3183
2022-06-24,Friday,100,0,3083
2022-06-25,Saturday,222,0,2861
2022-06-26,Sunday,0,0,2861
2022-06-27,Monday,7,720,3574
2022-06-28,Tuesday,14,0,3560
2022-06-29,Wednesday,22,0,3538
2022-06-30,Thursday,85,0,3453
2022-07-01,Friday,228,0,3225
2022-07-02,Saturday,196,0,3029
2022-07-03,Sunday,0,0,3029
2022-07-04,Monday,2,720,3747
2022-07-05,Tuesday,21,0,3726
2022-07-06,Wednesday,57,0,3669
2022-07-07,Thursday,185,0,3484
2022-07-08,Friday,226,0,3258
2022-07-09,Saturday,193,0,3065
2022-07-10,Sunday,0,0,3065
2022-07-11,Monday,5,720,3780
2022-07-12,Tuesday,22,0,3758
2022-07-13,Wednesday,38,0,3720
2022-07-14,Thursday,117,0,3603
2022-07-15,Friday,136,0,3467
2022-07-16,Saturday,179,0,3288
2022-07-17,Sunday,0,0,3288
2022-07-18,Monday,7,720,4001
2022-07-19,Tuesday,24,0,3977
2022-07-20,Wednesday,53,0,3924
2022-07-21,Thursday,219,0,3705
2022-07-22,Friday,84,0,3621
2022-07-23,Saturday,192,0,3429
2022-07-24,Sunday,0,0,3429
2022-07-25,Monday,7,720,4142
2022-07-26,Tuesday,22,0,4120
2022-07-27,Wednesday,38,0,4082
2022-07-28,Thursday,145,0,3937
2022-07-29,Friday,184,0,3753
2022-07-30,Saturday,248,0,3505
2022-07-31,Sunday,0,0,3505
2022-08-01,Monday,7,720,4218
2022-08-02,Tuesday,15,0,4203
2022-08-03,Wednesday,25,0,4178
2022-08-04,Thursday,156,0,4022
2022-08-05,Friday,205,0,3817
2022-08-06,Saturday,138,0,3679
2022-08-07,Sunday,0,0,3679
2022-08-08,Monday,5,720,4394
2022-08-09,Tuesday,16,0,4378
2022-08-10,Wednesday,65,0,4313
2022-08-11,Thursday,249,0,4064
2022-08-12,Friday,128,0,3936
2022-08-13,Saturday,223,0,3713
2022-08-14,Sunday,0,0,3713
2022-08-15,Monday,8,720,4425
2022-08-16,Tuesday,17,0,4408
2022-08-17,Wednesday,40,0,4368
2022-08-18,Thursday,134,0,4234
2022-08-19,Friday,363,0,3871
2022-08-20,Saturday,282,0,3589
2022-08-21,Sunday,0,0,3589
2022-08-22,Monday,3,720,4306
2022-08-23,Tuesday,25,0,4281
2022-08-24,Wednesday,27,0,4254
2022-08-25,Thursday,149,0,4105
2022-08-26,Friday,262,0,3843
2022-08-27,Saturday,264,0,3579
2022-08-28,Sunday,0,0,3579
2022-08-29,Monday,5,720,4294
2022-08-30,Tuesday,13,0,4281
2022-08-31,Wednesday,26,0,4255
2022-09-01,Thursday,107,0,4148
2022-09-02,Friday,197,0,3951
2022-09-03,Saturday,194,0,3757
2022-09-04,Sunday,0,0,3757
2022-09-05,Monday,5,720,4472
2022-09-06,Tuesday,20,0,4452
2022-09-07,Wednesday,52,0,4400
2022-09-08,Thursday,181,0,4219
2022-09-09,Friday,234,0,3985
2022-09-10,Saturday,176,0,3809
2022-09-11,Sunday,0,0,3809
2022-09-12,Monday,5,720,4524
2022-09-13,Tuesday,24,0,4500
2022-09-14,Wednesday,28,0,4472
2022-09-15,Thursday,217,0,4255
2022-09-16,Friday,166,0,4089
2022-09-17,Saturday,146,0,3943
2022-09-18,Sunday,0,0,3943
2022-09-19,Monday,6,720,4657
2022-09-20,Tuesday,15,0,4642
2022-09-21,Wednesday,51,0,4591
2022-09-22,Thursday,79,0,4512
2022-09-23,Friday,137,0,4375
2022-09-24,Saturday,176,0,4199
2022-09-25,Sunday,0,0,4199
2022-09-26,Monday,5,720,4914
2022-09-27,Tuesday,2,0,4912
2022-09-28,Wednesday,39,0,4873
2022-09-29,Thursday,106,0,4767
2022-09-30,Friday,167,0,4600
2022-10-01,Saturday,198,0,4402
2022-10-02,Sunday,0,0,4402
2022-10-03,Monday,4,720,5118
2022-10-04,Tuesday,21,0,5097
2022-10-05,Wednesday,31,0,5066
2022-10-06,Thursday,135,0,4931
2022-10-07,Friday,104,0,4827
2022-10-08,Saturday,226,0,4601
2022-10-09,Sunday,0,0,4601
2022-10-10,Monday,6,720,5315
2022-10-11,Tuesday,14,0,5301
2022-10-12,Wednesday,34,0,5267
2022-10-13,Thursday,126,0,5141
2022-10-14,Friday,273,0,4868
2022-10-15,Saturday,220,0,4648
2022-10-16,Sunday,0,0,4648
2022-10-17,Monday,6,720,5362
2022-10-18,Tuesday,11,0,5351
