fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,212,0,508
2022-01-02,Sunday,0,0,508
2022-01-03,Monday,5,720,1223
2022-01-04,Tuesday,20,0,1203
2022-01-05,Wednesday,49,0,1154
2022-01-06,Thursday,146,0,1008
2022-01-07,Friday,293,0,715
2022-01-08,Saturday,196,0,519
2022-01-09,Sunday,0,0,519
2022-01-10,Monday,6,720,1233
2022-01-11,Tuesday,24,0,1209
2022-01-12,Wednesday,44,0,1165
2022-01-13,Thursday,132,0,1033
2022-01-14,Friday,170,0,863
2022-01-15,Saturday,0,0,863
2022-01-16,Sunday,0,0,863
2022-01-17,Monday,5,720,1578
2022-01-18,Tuesday,24,0,1554
2022-01-19,Wednesday,50,0,1504
2022-01-20,Thursday,100,0,1404
2022-01-21,Friday,300,0,1104
2022-01-22,Saturday,325,0,779
2022-01-23,Sunday,0,0,779
2022-01-24,Monday,7,720,1492
2022-01-25,Tuesday,28,0,1464
2022-01-26,Wednesday,32,0,1432
2022-01-27,Thursday,152,0,1280
2022-01-28,Friday,188,0,1092
2022-01-29,Saturday,182,0,910
2022-01-30,Sunday,0,0,910
2022-01-31,Monday,7,720,1623
2022-02-01,Tuesday,20,0,1603
2022-02-02,Wednesday,29,0,1574
2022-02-03,Thursday,212,0,1362
2022-02-04,Friday,207,0,1155
2022-02-05,Saturday,179,0,976
2022-02-06,Sunday,0,0,976
2022-02-07,Monday,3,720,1693
2022-02-08,Tuesday,17,0,1676
2022-02-09,Wednesday,52,0,1624
2022-02-10,Thursday,167,0,1457
2022-02-11,Friday,289,0,1168
2022-02-12,Saturday,209,0,959
2022-02-13,Sunday,0,0,959
2022-02-14,Monday,9,720,1670
2022-02-15,Tuesday,20,0,1650
2022-02-16,Wednesday,34,0,1616
2022-02-17,Thursday,153,0,1463
2022-02-18,Friday,1,0,1462
2022-02-19,Saturday,141,0,1321
2022-02-20,Sunday,0,0,1321
2022-02-21,Monday,4,720,2037
2022-02-22,Tuesday,19,0,2018
2022-02-23,Wednesday,25,0,1993
2022-02-24,Thursday,176,0,1817
2022-02-25,Friday,148,0,1669
2022-02-26,Saturday,274,0,1395
2022-02-27,Sunday,0,0,1395
2022-02-28,Monday,6,720,2109
2022-03-01,Tuesday,28,0,2081
2022-03-02,Wednesday,60,0,2021
2022-03-03,Thursday,179,0,1842
2022-03-04,Friday,207,0,1635
2022-03-05,Saturday,129,0,1506
2022-03-06,Sunday,0,0,1506
2022-03-07,Monday,7,720,2219
2022-03-08,Tuesday,26,0,2193
2022-03-09,Wednesday,39,0,2154
2022-03-10,Thursday,132,0,2022
2022-03-11,Friday,114,0,1908
2022-03-12,Saturday,245,0,1663
2022-03-13,Sunday,0,0,1663
2022-03-14,Monday,6,720,2377
2022-03-15,Tuesday,17,0,2360
2022-03-16,Wednesday,42,0,2318
2022-03-17,Thursday,173,0,2145
2022-03-18,Friday,252,0,1893
2022-03-19,Saturday,240,0,1653
2022-03-20,Sunday,0,0,1653
2022-03-21,Monday,6,720,2367
2022-03-22,Tuesday,21,0,2346
2022-03-23,Wednesday,46,0,2300
2022-03-24,Thursday,41,0,2259
2022-03-25,Friday,252,0,2007
2022-03-26,Saturday,229,0,1778
2022-03-27,Sunday,0,0,1778
2022-03-28,Monday,8,720,2490
2022-03-29,Tuesday,12,0,2478
2022-03-30,Wednesday,39,0,2439
2022-03-31,Thursday,80,0,2359
2022-04-01,Friday,304,0,2055
2022-04-02,Saturday,158,0,1897
2022-04-03,Sunday,0,0,1897
2022-04-04,Monday,6,720,2611
2022-04-05,Tuesday,19,0,2592
2022-04-06,Wednesday,45,0,2547
2022-04-07,Thursday,96,0,2451
2022-04-08,Friday,258,0,2193
2022-04-09,Saturday,218,0,1975
2022-04-10,Sunday,0,0,1975
2022-04-11,Monday,6,720,2689
2022-04-12,Tuesday,13,0,2676
2022-04-13,Wednesday,42,0,2634
2022-04-14,Thursday,165,0,2469
2022-04-15,Friday,334,0,2135
2022-04-16,Saturday,224,0,1911
2022-04-17,Sunday,0,0,1911
2022-04-18,Monday,6,720,2625
2022-04-19,Tuesday,25,0,2600
2022-04-20,Wednesday,67,0,2533
2022-04-21,Thursday,101,0,2432
2022-04-22,Friday,165,0,2267
2022-04-23,Saturday,191,0,2076
2022-04-24,Sunday,0,0,2076
2022-04-25,Monday,2,720,2794
2022-04-26,Tuesday,34,0,2760
2022-04-27,Wednesday,30,0,2730
2022-04-28,Thursday,104,0,2626
2022-04-29,Friday,169,0,2457
2022-04-30,Saturday,96,0,2361
2022-05-01,Sunday,0,0,2361
2022-05-02,Monday,6,720,3075
2022-05-03,Tuesday,19,0,3056
2022-05-04,Wednesday,24,0,3032
2022-05-05,Thursday,169,0,2863
2022-05-06,Friday,61,0,2802
2022-05-07,Saturday,267,0,2535
2022-05-08,Sunday,0,0,2535
2022-05-09,Monday,3,720,3252
2022-05-10,Tuesday,25,0,3227
2022-05-11,Wednesday,67,0,3160
2022-05-12,Thursday,95,0,3065
2022-05-13,Friday,209,0,2856
2022-05-14,Saturday,211,0,2645
2022-05-15,Sunday,0,0,2645
2022-05-16,Monday,4,720,3361
2022-05-17,Tuesday,14,0,3347
2022-05-18,Wednesday,17,0,3330
2022-05-19,Thursday,117,0,3213
2022-05-20,Friday,202,0,3011
2022-05-21,Saturday,324,0,2687
2022-05-22,Sunday,0,0,2687
2022-05-23,Monday,5,720,3402
2022-05-24,Tuesday,21,0,3381
2022-05-25,Wednesday,48,0,3333
2022-05-26,Thursday,176,0,3157
2022-05-27,Friday,183,0,2974
2022-05-28,Saturday,219,0,2755
2022-05-29,Sunday,0,0,2755
2022-05-30,Monday,6,720,3469
2022-05-31,Tuesday,10,0,3459
2022-06-01,Wednesday,39,0,3420
2022-06-02,Thursday,160,0,3260
2022-06-03,Friday,138,0,3122
2022-06-04,Saturday,198,0,2924
2022-06-05,Sunday,0,0,2924
2022-06-06,Monday,6,720,3638
2022-06-07,Tuesday,15,0,3623
2022-06-08,Wednesday,47,0,3576
2022-06-09,Thursday,131,0,3445
2022-06-10,Friday,200,0,3245
2022-06-11,Saturday,210,0,3035
2022-06-12,Sunday,0,0,3035
2022-06-13,Monday,4,720,3751
2022-06-14,Tuesday,10,0,3741
2022-06-15,Wednesday,31,0,3710
2022-06-16,Thursday,167,0,3543
2022-06-17,Friday,229,0,3314
2022-06-18,Saturday,127,0,3187
2022-06-19,Sunday,0,0,3187
2022-06-20,Monday,3,720,3904
2022-06-21,Tuesday,24,0,3880
2022-06-22,Wednesday,38,0,3842
2022-06-23,Thursday,136,0,3706
2022-06-24,Friday,267,0,3439
2022-06-25,Saturday,198,0,3241
2022-06-26,Sunday,0,0,3241
2022-06-27,Monday,4,720,3957
2022-06-28,Tuesday,20,0,3937
2022-06-29,Wednesday,34,0,3903
2022-06-30,Thursday,186,0,3717
2022-07-01,Friday,236,0,3481
2022-07-02,Saturday,305,0,3176
2022-07-03,Sunday,0,0,3176
2022-07-04,Monday,4,720,3892
2022-07-05,Tuesday,23,0,3869
2022-07-06,Wednesday,34,0,3835
2022-07-07,Thursday,118,0,3717
2022-07-08,Friday,191,0,3526
2022-07-09,Saturday,154,0,3372
2022-07-10,Sunday,0,0,3372
2022-07-11,Monday,6,720,4086
2022-07-12,Tuesday,22,0,4064
2022-07-13,Wednesday,39,0,4025
2022-07-14,Thursday,120,0,3905
2022-07-15,Friday,215,0,3690
2022-07-16,Saturday,235,0,3455
2022-07-17,Sunday,0,0,3455
2022-07-18,Monday,4,720,4171
2022-07-19,Tuesday,23,0,4148
