fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,166,0,554
2022-01-02,Sunday,0,0,554
2022-01-03,Monday,9,720,1265
2022-01-04,Tuesday,21,0,1244
2022-01-05,Wednesday,28,0,1216
2022-01-06,Thursday,132,0,1084
2022-01-07,Friday,162,0,922
2022-01-08,Saturday,364,0,558
2022-01-09,Sunday,0,0,558
2022-01-10,Monday,4,720,1274
2022-01-11,Tuesday,18,0,1256
2022-01-12,Wednesday,63,0,1193
2022-01-13,Thursday,52,0,1141
2022-01-14,Friday,111,0,1030
2022-01-15,Saturday,263,0,767
2022-01-16,Sunday,0,0,767
2022-01-17,Monday,3,720,1484
2022-01-18,Tuesday,28,0,1456
2022-01-19,Wednesday,39,0,1417
2022-01-20,Thursday,102,0,1315
2022-01-21,Friday,163,0,1152
2022-01-22,Saturday,274,0,878
2022-01-23,Sunday,0,0,878
2022-01-24,Monday,6,720,1592
2022-01-25,Tuesday,14,0,1578
2022-01-26,Wednesday,22,0,1556
2022-01-27,Thursday,133,0,1423
2022-01-28,Friday,290,0,1133
2022-01-29,Saturday,233,0,900
2022-01-30,Sunday,0,0,900
2022-01-31,Monday,6,720,1614
2022-02-01,Tuesday,23,0,1591
2022-02-02,Wednesday,56,0,1535
2022-02-03,Thursday,136,0,1399
2022-02-04,Friday,164,0,1235
2022-02-05,Saturday,155,0,1080
2022-02-06,Sunday,0,0,1080
2022-02-07,Monday,5,720,1795
2022-02-08,Tuesday,24,0,1771
2022-02-09,Wednesday,40,0,1731
2022-02-10,Thursday,180,0,1551
2022-02-11,Friday,177,0,1374
2022-02-12,Saturday,191,0,1183
2022-02-13,Sunday,0,0,1183
2022-02-14,Monday,4,720,1899
2022-02-15,Tuesday,19,0,1880
2022-02-16,Wednesday,49,0,1831
2022-02-17,Thursday,181,0,1650
2022-02-18,Friday,161,0,1489
2022-02-19,Saturday,230,0,1259
2022-02-20,Sunday,0,0,1259
2022-02-21,Monday,5,720,1974
2022-02-22,Tuesday,19,0,1955
2022-02-23,Wednesday,18,0,1937
2022-02-24,Thursday,204,0,1733
2022-02-25,Friday,358,0,1375
2022-02-26,Saturday,70,0,1305
2022-02-27,Sunday,0,0,1305
2022-02-28,Monday,5,720,2020
2022-03-01,Tuesday,16,0,2004
2022-03-02,Wednesday,47,0,1957
2022-03-03,Thursday,177,0,1780
2022-03-04,Friday,184,0,1596
2022-03-05,Saturday,287,0,1309
