fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,275,0,445
2022-01-02,Sunday,0,0,445
2022-01-03,Monday,2,720,1163
2022-01-04,Tuesday,19,0,1144
2022-01-05,Wednesday,51,0,1093
2022-01-06,Thursday,51,0,1042
2022-01-07,Friday,137,0,905
2022-01-08,Saturday,141,0,764
2022-01-09,Sunday,0,0,764
2022-01-10,Monday,5,720,1479
2022-01-11,Tuesday,21,0,1458
2022-01-12,Wednesday,72,0,1386
2022-01-13,Thursday,70,0,1316
2022-01-14,Friday,141,0,1175
2022-01-15,Saturday,226,0,949
2022-01-16,Sunday,0,0,949
2022-01-17,Monday,5,720,1664
2022-01-18,Tuesday,24,0,1640
2022-01-19,Wednesday,41,0,1599
2022-01-20,Thursday,125,0,1474
2022-01-21,Friday,203,0,1271
2022-01-22,Saturday,145,0,1126
2022-01-23,Sunday,0,0,1126
2022-01-24,Monday,4,720,1842
2022-01-25,Tuesday,24,0,1818
2022-01-26,Wednesday,44,0,1774
2022-01-27,Thursday,81,0,1693
2022-01-28,Friday,126,0,1567
2022-01-29,Saturday,90,0,1477
2022-01-30,Sunday,0,0,1477
2022-01-31,Monday,5,720,2192
2022-02-01,Tuesday,8,0,2184
2022-02-02,Wednesday,25,0,2159
2022-02-03,Thursday,169,0,1990
2022-02-04,Friday,248,0,1742
2022-02-05,Saturday,156,0,1586
2022-02-06,Sunday,0,0,1586
2022-02-07,Monday,3,720,2303
2022-02-08,Tuesday,32,0,2271
2022-02-09,Wednesday,25,0,2246
2022-02-10,Thursday,73,0,2173
2022-02-11,Friday,190,0,1983
2022-02-12,Saturday,47,0,1936
2022-02-13,Sunday,0,0,1936
2022-02-14,Monday,4,720,2652
2022-02-15,Tuesday,31,0,2621
2022-02-16,Wednesday,31,0,2590
2022-02-17,Thursday,149,0,2441
2022-02-18,Friday,191,0,2250
2022-02-19,Saturday,182,0,2068
2022-02-20,Sunday,0,0,2068
2022-02-21,Monday,6,720,2782
2022-02-22,Tuesday,27,0,2755
2022-02-23,Wednesday,29,0,2726
2022-02-24,Thursday,84,0,2642
2022-02-25,Friday,240,0,2402
2022-02-26,Saturday,141,0,2261
2022-02-27,Sunday,0,0,2261
2022-02-28,Monday,4,720,2977
2022-03-01,Tuesday,26,0,2951
2022-03-02,Wednesday,37,0,2914
2022-03-03,Thursday,189,0,2725
2022-03-04,Friday,244,0,2481
2022-03-05,Saturday,153,0,2328
2022-03-06,Sunday,0,0,2328
2022-03-07,Monday,5,720,3043
2022-03-08,Tuesday,35,0,3008
2022-03-09,Wednesday,23,0,2985
2022-03-10,Thursday,72,0,2913
2022-03-11,Friday,155,0,2758
2022-03-12,Saturday,142,0,2616
2022-03-13,Sunday,0,0,2616
2022-03-14,Monday,3,720,3333
2022-03-15,Tuesday,23,0,3310
2022-03-16,Wednesday,25,0,3285
