fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,139,0,581
2022-01-02,Sunday,0,0,581
2022-01-03,Monday,3,720,1298
2022-01-04,Tuesday,20,0,1278
2022-01-05,Wednesday,36,0,1242
2022-01-06,Thursday,72,0,1170
2022-01-07,Friday,137,0,1033
2022-01-08,Saturday,262,0,771
2022-01-09,Sunday,0,0,771
2022-01-10,Monday,5,720,1486
2022-01-11,Tuesday,18,0,1468
2022-01-12,Wednesday,36,0,1432
2022-01-13,Thursday,152,0,1280
2022-01-14,Friday,247,0,1033
2022-01-15,Saturday,205,0,828
2022-01-16,Sunday,0,0,828
2022-01-17,Monday,4,720,1544
2022-01-18,Tuesday,28,0,1516
2022-01-19,Wednesday,39,0,1477
2022-01-20,Thursday,142,0,1335
2022-01-21,Friday,247,0,1088
2022-01-22,Saturday,152,0,936
2022-01-23,Sunday,0,0,936
2022-01-24,Monday,4,720,1652
2022-01-25,Tuesday,32,0,1620
2022-01-26,Wednesday,37,0,1583
2022-01-27,Thursday,91,0,1492
2022-01-28,Friday,265,0,1227
2022-01-29,Saturday,183,0,1044
2022-01-30,Sunday,0,0,1044
2022-01-31,Monday,4,720,1760
2022-02-01,Tuesday,28,0,1732
2022-02-02,Wednesday,29,0,1703
2022-02-03,Thursday,62,0,1641
2022-02-04,Friday,239,0,1402
2022-02-05,Saturday,176,0,1226
2022-02-06,Sunday,0,0,1226
2022-02-07,Monday,3,720,1943
2022-02-08,Tuesday,23,0,1920
2022-02-09,Wednesday,37,0,1883
2022-02-10,Thursday,155,0,1728
2022-02-11,Friday,201,0,1527
2022-02-12,Saturday,254,0,1273
2022-02-13,Sunday,0,0,1273
2022-02-14,Monday,4,720,1989
2022-02-15,Tuesday,27,0,1962
2022-02-16,Wednesday,20,0,1942
2022-02-17,Thursday,141,0,1801
2022-02-18,Friday,247,0,1554
2022-02-19,Saturday,165,0,1389
2022-02-20,Sunday,0,0,1389
2022-02-21,Monday,7,720,2102
2022-02-22,Tuesday,7,0,2095
2022-02-23,Wednesday,42,0,2053
2022-02-24,Thursday,115,0,1938
2022-02-25,Friday,107,0,1831
2022-02-26,Saturday,156,0,1675
