fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,137,0,583
2022-01-02,Sunday,0,0,583
2022-01-03,Monday,6,720,1297
2022-01-04,Tuesday,20,0,1277
2022-01-05,Wednesday,33,0,1244
2022-01-06,Thursday,164,0,1080
2022-01-07,Friday,168,0,912
2022-01-08,Saturday,181,0,731
2022-01-09,Sunday,0,0,731
2022-01-10,Monday,5,720,1446
2022-01-11,Tuesday,8,0,1438
2022-01-12,Wednesday,53,0,1385
2022-01-13,Thursday,119,0,1266
2022-01-14,Friday,239,0,1027
2022-01-15,Saturday,171,0,856
2022-01-16,Sunday,0,0,856
2022-01-17,Monday,4,720,1572
2022-01-18,Tuesday,11,0,1561
2022-01-19,Wednesday,56,0,1505
2022-01-20,Thursday,196,0,1309
2022-01-21,Friday,132,0,1177
2022-01-22,Saturday,218,0,959
2022-01-23,Sunday,0,0,959
2022-01-24,Monday,7,720,1672
2022-01-25,Tuesday,16,0,1656
2022-01-26,Wednesday,49,0,1607
2022-01-27,Thursday,210,0,1397
2022-01-28,Friday,260,0,1137
2022-01-29,Saturday,290,0,847
2022-01-30,Sunday,0,0,847
2022-01-31,Monday,5,720,1562
2022-02-01,Tuesday,28,0,1534
2022-02-02,Wednesday,35,0,1499
2022-02-03,Thursday,193,0,1306
2022-02-04,Friday,193,0,1113
2022-02-05,Saturday,145,0,968
2022-02-06,Sunday,0,0,968
2022-02-07,Monday,5,720,1683
2022-02-08,Tuesday,26,0,1657
2022-02-09,Wednesday,31,0,1626
2022-02-10,Thursday,139,0,1487
2022-02-11,Friday,64,0,1423
2022-02-12,Saturday,107,0,1316
2022-02-13,Sunday,0,0,1316
2022-02-14,Monday,6,720,2030
2022-02-15,Tuesday,23,0,2007
2022-02-16,Wednesday,49,0,1958
2022-02-17,Thursday,95,0,1863
2022-02-18,Friday,246,0,1617
2022-02-19,Saturday,175,0,1442
2022-02-20,Sunday,0,0,1442
2022-02-21,Monday,3,720,2159
2022-02-22,Tuesday,28,0,2131
2022-02-23,Wednesday,43,0,2088
2022-02-24,Thursday,174,0,1914
2022-02-25,Friday,177,0,1737
2022-02-26,Saturday,220,0,1517
2022-02-27,Sunday,0,0,1517
2022-02-28,Monday,5,720,2232
2022-03-01,Tuesday,31,0,2201
2022-03-02,Wednesday,37,0,2164
2022-03-03,Thursday,136,0,2028
2022-03-04,Friday,157,0,1871
2022-03-05,Saturday,223,0,1648
2022-03-06,Sunday,0,0,1648
2022-03-07,Monday,6,720,2362
2022-03-08,Tuesday,18,0,2344
2022-03-09,Wednesday,22,0,2322
2022-03-10,Thursday,215,0,2107
2022-03-11,Friday,314,0,1793
2022-03-12,Saturday,159,0,1634
2022-03-13,Sunday,0,0,1634
2022-03-14,Monday,3,720,2351
2022-03-15,Tuesday,12,0,2339
2022-03-16,Wednesday,43,0,2296
2022-03-17,Thursday,148,0,2148
2022-03-18,Friday,247,0,1901
2022-03-19,Saturday,332,0,1569
2022-03-20,Sunday,0,0,1569
2022-03-21,Monday,5,720,2284
2022-03-22,Tuesday,14,0,2270
2022-03-23,Wednesday,35,0,2235
2022-03-24,Thursday,138,0,2097
2022-03-25,Friday,114,0,1983
2022-03-26,Saturday,178,0,1805
2022-03-27,Sunday,0,0,1805
2022-03-28,Monday,6,720,2519
2022-03-29,Tuesday,23,0,2496
2022-03-30,Wednesday,28,0,2468
2022-03-31,Thursday,63,0,2405
2022-04-01,Friday,188,0,2217
2022-04-02,Saturday,309,0,1908
2022-04-03,Sunday,0,0,1908
2022-04-04,Monday,4,720,2624
2022-04-05,Tuesday,17,0,2607
2022-04-06,Wednesday,45,0,2562
2022-04-07,Thursday,83,0,2479
2022-04-08,Friday,273,0,2206
2022-04-09,Saturday,189,0,2017
2022-04-10,Sunday,0,0,2017
2022-04-11,Monday,6,720,2731
2022-04-12,Tuesday,19,0,2712
2022-04-13,Wednesday,14,0,2698
2022-04-14,Thursday,99,0,2599
2022-04-15,Friday,101,0,2498
2022-04-16,Saturday,126,0,2372
2022-04-17,Sunday,0,0,2372
2022-04-18,Monday,3,720,3089
2022-04-19,Tuesday,13,0,3076
2022-04-20,Wednesday,44,0,3032
2022-04-21,Thursday,150,0,2882
2022-04-22,Friday,244,0,2638
2022-04-23,Saturday,213,0,2425
2022-04-24,Sunday,0,0,2425
2022-04-25,Monday,4,720,3141
2022-04-26,Tuesday,24,0,3117
2022-04-27,Wednesday,32,0,3085
2022-04-28,Thursday,90,0,2995
2022-04-29,Friday,176,0,2819
2022-04-30,Saturday,252,0,2567
2022-05-01,Sunday,0,0,2567
2022-05-02,Monday,6,720,3281
2022-05-03,Tuesday,20,0,3261
2022-05-04,Wednesday,52,0,3209
2022-05-05,Thursday,98,0,3111
2022-05-06,Friday,196,0,2915
2022-05-07,Saturday,151,0,2764
2022-05-08,Sunday,0,0,2764
2022-05-09,Monday,6,720,3478
2022-05-10,Tuesday,21,0,3457
2022-05-11,Wednesday,17,0,3440
2022-05-12,Thursday,151,0,3289
2022-05-13,Friday,244,0,3045
2022-05-14,Saturday,204,0,2841
2022-05-15,Sunday,0,0,2841
2022-05-16,Monday,5,720,3556
2022-05-17,Tuesday,12,0,3544
2022-05-18,Wednesday,24,0,3520
2022-05-19,Thursday,187,0,3333
2022-05-20,Friday,257,0,3076
2022-05-21,Saturday,224,0,2852
2022-05-22,Sunday,0,0,2852
2022-05-23,Monday,7,720,3565
2022-05-24,Tuesday,38,0,3527
2022-05-25,Wednesday,68,0,3459
2022-05-26,Thursday,133,0,3326
2022-05-27,Friday,255,0,3071
2022-05-28,Saturday,81,0,2990
2022-05-29,Sunday,0,0,2990
2022-05-30,Monday,4,720,3706
2022-05-31,Tuesday,25,0,3681
2022-06-01,Wednesday,36,0,3645
2022-06-02,Thursday,201,0,3444
2022-06-03,Friday,171,0,3273
2022-06-04,Saturday,164,0,3109
2022-06-05,Sunday,0,0,3109
2022-06-06,Monday,6,720,3823
2022-06-07,Tuesday,27,0,3796
2022-06-08,Wednesday,19,0,3777
2022-06-09,Thursday,182,0,3595
2022-06-10,Friday,114,0,3481
2022-06-11,Saturday,279,0,3202
2022-06-12,Sunday,0,0,3202
2022-06-13,Monday,10,720,3912
2022-06-14,Tuesday,18,0,3894
2022-06-15,Wednesday,14,0,3880
2022-06-16,Thursday,128,0,3752
2022-06-17,Friday,167,0,3585
2022-06-18,Saturday,157,0,3428
2022-06-19,Sunday,0,0,3428
2022-06-20,Monday,5,720,4143
2022-06-21,Tuesday,7,0,4136
2022-06-22,Wednesday,38,0,4098
2022-06-23,Thursday,138,0,3960
2022-06-24,Friday,244,0,3716
2022-06-25,Saturday,150,0,3566
2022-06-26,Sunday,0,0,3566
2022-06-27,Monday,5,720,4281
2022-06-28,Tuesday,18,0,4263
2022-06-29,Wednesday,45,0,4218
2022-06-30,Thursday,182,0,4036
2022-07-01,Friday,127,0,3909
2022-07-02,Saturday,183,0,3726
2022-07-03,Sunday,0,0,3726
2022-07-04,Monday,6,720,4440
2022-07-05,Tuesday,25,0,4415
2022-07-06,Wednesday,34,0,4381
2022-07-07,Thursday,152,0,4229
2022-07-08,Friday,186,0,4043
2022-07-09,Saturday,218,0,3825
2022-07-10,Sunday,0,0,3825
2022-07-11,Monday,6,720,4539
2022-07-12,Tuesday,19,0,4520
2022-07-13,Wednesday,48,0,4472
2022-07-14,Thursday,149,0,4323
2022-07-15,Friday,276,0,4047
2022-07-16,Saturday,241,0,3806
2022-07-17,Sunday,0,0,3806
2022-07-18,Monday,3,720,4523
2022-07-19,Tuesday,14,0,4509
2022-07-20,Wednesday,37,0,4472
2022-07-21,Thursday,173,0,4299
2022-07-22,Friday,74,0,4225
2022-07-23,Saturday,178,0,4047
2022-07-24,Sunday,0,0,4047
2022-07-25,Monday,6,720,4761
2022-07-26,Tuesday,26,0,4735
2022-07-27,Wednesday,28,0,4707
2022-07-28,Thursday,79,0,4628
2022-07-29,Friday,130,0,4498
2022-07-30,Saturday,256,0,4242
2022-07-31,Sunday,0,0,4242
2022-08-01,Monday,6,720,4956
2022-08-02,Tuesday,4,0,4952
2022-08-03,Wednesday,37,0,4915
2022-08-04,Thursday,85,0,4830
2022-08-05,Friday,187,0,4643
2022-08-06,Saturday,232,0,4411
2022-08-07,Sunday,0,0,4411
2022-08-08,Monday,5,720,5126
2022-08-09,Tuesday,20,0,5106
2022-08-10,Wednesday,48,0,5058
2022-08-11,Thursday,91,0,4967
2022-08-12,Friday,154,0,4813
2022-08-13,Saturday,271,0,4542
2022-08-14,Sunday,0,0,4542
2022-08-15,Monday,4,720,5258
2022-08-16,Tuesday,17,0,5241
2022-08-17,Wednesday,44,0,5197
2022-08-18,Thursday,195,0,5002
2022-08-19,Friday,52,0,4950
2022-08-20,Saturday,146,0,4804
2022-08-21,Sunday,0,0,4804
2022-08-22,Monday,5,720,5519
2022-08-23,Tuesday,14,0,5505
2022-08-24,Wednesday,32,0,5473
2022-08-25,Thursday,176,0,5297
2022-08-26,Friday,178,0,5119
2022-08-27,Saturday,178,0,4941
2022-08-28,Sunday,0,0,4941
2022-08-29,Monday,7,720,5654
2022-08-30,Tuesday,22,0,5632
2022-08-31,Wednesday,15,0,5617
2022-09-01,Thursday,172,0,5445
2022-09-02,Friday,233,0,5212
2022-09-03,Saturday,243,0,4969
2022-09-04,Sunday,0,0,4969
2022-09-05,Monday,6,720,5683
2022-09-06,Tuesday,15,0,5668
2022-09-07,Wednesday,48,0,5620
2022-09-08,Thursday,168,0,5452
2022-09-09,Friday,90,0,5362
2022-09-10,Saturday,195,0,5167
2022-09-11,Sunday,0,0,5167
2022-09-12,Monday,7,720,5880
2022-09-13,Tuesday,25,0,5855
2022-09-14,Wednesday,47,0,5808
2022-09-15,Thursday,192,0,5616
2022-09-16,Friday,112,0,5504
2022-09-17,Saturday,174,0,5330
2022-09-18,Sunday,0,0,5330
2022-09-19,Monday,4,720,6046
2022-09-20,Tuesday,21,0,6025
2022-09-21,Wednesday,29,0,5996
2022-09-22,Thursday,150,0,5846
2022-09-23,Friday,44,0,5802
2022-09-24,Saturday,203,0,5599
2022-09-25,Sunday,0,0,5599
2022-09-26,Monday,8,720,6311
2022-09-27,Tuesday,19,0,6292
2022-09-28,Wednesday,48,0,6244
2022-09-29,Thursday,112,0,6132
2022-09-30,Friday,218,0,5914
2022-10-01,Saturday,107,0,5807
2022-10-02,Sunday,0,0,5807
2022-10-03,Monday,3,720,6524
2022-10-04,Tuesday,21,0,6503
2022-10-05,Wednesday,39,0,6464
2022-10-06,Thursday,143,0,6321
2022-10-07,Friday,144,0,6177
2022-10-08,Saturday,242,0,5935
2022-10-09,Sunday,0,0,5935
2022-10-10,Monday,6,720,6649
2022-10-11,Tuesday,17,0,6632
2022-10-12,Wednesday,62,0,6570
2022-10-13,Thursday,174,0,6396
2022-10-14,Friday,138,0,6258
2022-10-15,Saturday,293,0,5965
2022-10-16,Sunday,0,0,5965
2022-10-17,Monday,5,720,6680
2022-10-18,Tuesday,6,0,6674
2022-10-19,Wednesday,25,0,6649
2022-10-20,Thursday,94,0,6555
2022-10-21,Friday,272,0,6283
2022-10-22,Saturday,219,0,6064
2022-10-23,Sunday,0,0,6064
2022-10-24,Monday,5,720,6779
2022-10-25,Tuesday,28,0,6751
2022-10-26,Wednesday,43,0,6708
2022-10-27,Thursday,178,0,6530
2022-10-28,Friday,232,0,6298
2022-10-29,Saturday,234,0,6064
2022-10-30,Sunday,0,0,6064
2022-10-31,Monday,6,720,6778
2022-11-01,Tuesday,25,0,6753
2022-11-02,Wednesday,37,0,6716
2022-11-03,Thursday,152,0,6564
2022-11-04,Friday,235,0,6329
2022-11-05,Saturday,261,0,6068
2022-11-06,Sunday,0,0,6068
2022-11-07,Monday,6,720,6782
2022-11-08,Tuesday,22,0,6760
2022-11-09,Wednesday,39,0,6721
2022-11-10,Thursday,99,0,6622
2022-11-11,Friday,209,0,6413
2022-11-12,Saturday,351,0,6062
2022-11-13,Sunday,0,0,6062
2022-11-14,Monday,4,720,6778
2022-11-15,Tuesday,24,0,6754
2022-11-16,Wednesday,38,0,6716
2022-11-17,Thursday,142,0,6574
2022-11-18,Friday,231,0,6343
2022-11-19,Saturday,125,0,6218
2022-11-20,Sunday,0,0,6218
2022-11-21,Monday,5,720,6933
2022-11-22,Tuesday,25,0,6908
2022-11-23,Wednesday,19,0,6889
2022-11-24,Thursday,33,0,6856
2022-11-25,Friday,171,0,6685
2022-11-26,Saturday,257,0,6428
2022-11-27,Sunday,0,0,6428
2022-11-28,Monday,4,720,7144
2022-11-29,Tuesday,22,0,7122
2022-11-30,Wednesday,40,0,7082
2022-12-01,Thursday,136,0,6946
2022-12-02,Friday,241,0,6705
2022-12-03,Saturday,160,0,6545
2022-12-04,Sunday,0,0,6545
2022-12-05,Monday,7,720,7258
2022-12-06,Tuesday,27,0,7231
2022-12-07,Wednesday,59,0,7172
2022-12-08,Thursday,82,0,7090
2022-12-09,Friday,144,0,6946
2022-12-10,Saturday,267,0,6679
2022-12-11,Sunday,0,0,6679
2022-12-12,Monday,5,720,7394
2022-12-13,Tuesday,15,0,7379
2022-12-14,Wednesday,27,0,7352
2022-12-15,Thursday,47,0,7305
2022-12-16,Friday,211,0,7094
2022-12-17,Saturday,230,0,6864
2022-12-18,Sunday,0,0,6864
2022-12-19,Monday,7,720,7577
2022-12-20,Tuesday,28,0,7549
2022-12-21,Wednesday,38,0,7511
2022-12-22,Thursday,62,0,7449
2022-12-23,Friday,170,0,7279
2022-12-24,Saturday,220,0,7059
2022-12-25,Sunday,0,0,7059
2022-12-26,Monday,8,720,7771
2022-12-27,Tuesday,29,0,7742
2022-12-28,Wednesday,22,0,7720
2022-12-29,Thursday,125,0,7595
2022-12-30,Friday,189,0,7406
2022-12-31,Saturday,163,0,7243
2023-01-01,Sunday,0,0,7243
2023-01-02,Monday,5,720,7958
2023-01-03,Tuesday,35,0,7923
2023-01-04,Wednesday,21,0,7902
2023-01-05,Thursday,167,0,7735
2023-01-06,Friday,270,0,7465
2023-01-07,Saturday,169,0,7296
2023-01-08,Sunday,0,0,7296
2023-01-09,Monday,8,720,8008
2023-01-10,Tuesday,29,0,7979
2023-01-11,Wednesday,57,0,7922
2023-01-12,Thursday,182,0,7740
2023-01-13,Friday,151,0,7589
2023-01-14,Saturday,176,0,7413
2023-01-15,Sunday,0,0,7413
2023-01-16,Monday,8,720,8125
2023-01-17,Tuesday,20,0,8105
2023-01-18,Wednesday,52,0,8053
2023-01-19,Thursday,140,0,7913
2023-01-20,Friday,196,0,7717
2023-01-21,Saturday,192,0,7525
2023-01-22,Sunday,0,0,7525
2023-01-23,Monday,8,720,8237
2023-01-24,Tuesday,25,0,8212
2023-01-25,Wednesday,26,0,8186
2023-01-26,Thursday,105,0,8081
2023-01-27,Friday,250,0,7831
2023-01-28,Saturday,208,0,7623
2023-01-29,Sunday,0,0,7623
2023-01-30,Monday,5,720,8338
2023-01-31,Tuesday,16,0,8322
2023-02-01,Wednesday,69,0,8253
2023-02-02,Thursday,226,0,8027
2023-02-03,Friday,148,0,7879
2023-02-04,Saturday,121,0,7758
2023-02-05,Sunday,0,0,7758
2023-02-06,Monday,4,720,8474
2023-02-07,Tuesday,15,0,8459
2023-02-08,Wednesday,41,0,8418
2023-02-09,Thursday,64,0,8354
2023-02-10,Friday,182,0,8172
2023-02-11,Saturday,168,0,8004
2023-02-12,Sunday,0,0,8004
2023-02-13,Monday,5,720,8719
2023-02-14,Tuesday,22,0,8697
2023-02-15,Wednesday,21,0,8676
2023-02-16,Thursday,127,0,8549
2023-02-17,Friday,323,0,8226
2023-02-18,Saturday,243,0,7983
2023-02-19,Sunday,0,0,7983
2023-02-20,Monday,3,720,8700
2023-02-21,Tuesday,15,0,8685
2023-02-22,Wednesday,49,0,8636
2023-02-23,Thursday,158,0,8478
2023-02-24,Friday,245,0,8233
2023-02-25,Saturday,231,0,8002
2023-02-26,Sunday,0,0,8002
2023-02-27,Monday,7,720,8715
2023-02-28,Tuesday,23,0,8692
2023-03-01,Wednesday,20,0,8672
2023-03-02,Thursday,151,0,8521
2023-03-03,Friday,219,0,8302
2023-03-04,Saturday,330,0,7972
2023-03-05,Sunday,0,0,7972
2023-03-06,Monday,5,720,8687
2023-03-07,Tuesday,17,0,8670
2023-03-08,Wednesday,51,0,8619
2023-03-09,Thursday,250,0,8369
2023-03-10,Friday,248,0,8121
2023-03-11,Saturday,147,0,7974
2023-03-12,Sunday,0,0,7974
2023-03-13,Monday,4,720,8690
2023-03-14,Tuesday,22,0,8668
2023-03-15,Wednesday,22,0,8646
2023-03-16,Thursday,132,0,8514
2023-03-17,Friday,168,0,8346
2023-03-18,Saturday,198,0,8148
2023-03-19,Sunday,0,0,8148
2023-03-20,Monday,1,720,8867
2023-03-21,Tuesday,16,0,8851
2023-03-22,Wednesday,30,0,8821
2023-03-23,Thursday,156,0,8665
2023-03-24,Friday,216,0,8449
2023-03-25,Saturday,301,0,8148
2023-03-26,Sunday,0,0,8148
2023-03-27,Monday,3,720,8865
2023-03-28,Tuesday,26,0,8839
2023-03-29,Wednesday,48,0,8791
2023-03-30,Thursday,131,0,8660
2023-03-31,Friday,151,0,8509
2023-04-01,Saturday,171,0,8338
2023-04-02,Sunday,0,0,8338
2023-04-03,Monday,5,720,9053
2023-04-04,Tuesday,20,0,9033
2023-04-05,Wednesday,41,0,8992
