fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,147,0,573
2022-01-02,Sunday,0,0,573
2022-01-03,Monday,4,720,1289
2022-01-04,Tuesday,15,0,1274
2022-01-05,Wednesday,53,0,1221
2022-01-06,Thursday,149,0,1072
2022-01-07,Friday,107,0,965
2022-01-08,Saturday,186,0,779
2022-01-09,Sunday,0,0,779
2022-01-10,Monday,6,720,1493
2022-01-11,Tuesday,20,0,1473
2022-01-12,Wednesday,56,0,1417
2022-01-13,Thursday,168,0,1249
2022-01-14,Friday,294,0,955
2022-01-15,Saturday,299,0,656
2022-01-16,Sunday,0,0,656
2022-01-17,Monday,4,720,1372
2022-01-18,Tuesday,33,0,1339
2022-01-19,Wednesday,36,0,1303
2022-01-20,Thursday,138,0,1165
2022-01-21,Friday,225,0,940
2022-01-22,Saturday,171,0,769
2022-01-23,Sunday,0,0,769
2022-01-24,Monday,4,720,1485
2022-01-25,Tuesday,29,0,1456
2022-01-26,Wednesday,37,0,1419
2022-01-27,Thursday,105,0,1314
2022-01-28,Friday,309,0,1005
2022-01-29,Saturday,265,0,740
2022-01-30,Sunday,0,0,740
2022-01-31,Monday,4,720,1456
2022-02-01,Tuesday,20,0,1436
2022-02-02,Wednesday,73,0,1363
2022-02-03,Thursday,154,0,1209
2022-02-04,Friday,100,0,1109
2022-02-05,Saturday,274,0,835
2022-02-06,Sunday,0,0,835
2022-02-07,Monday,5,720,1550
2022-02-08,Tuesday,15,0,1535
2022-02-09,Wednesday,40,0,1495
2022-02-10,Thursday,84,0,1411
2022-02-11,Friday,126,0,1285
2022-02-12,Saturday,232,0,1053
2022-02-13,Sunday,0,0,1053
2022-02-14,Monday,3,720,1770
2022-02-15,Tuesday,16,0,1754
2022-02-16,Wednesday,59,0,1695
2022-02-17,Thursday,149,0,1546
2022-02-18,Friday,137,0,1409
2022-02-19,Saturday,185,0,1224
2022-02-20,Sunday,0,0,1224
2022-02-21,Monday,8,720,1936
2022-02-22,Tuesday,14,0,1922
2022-02-23,Wednesday,35,0,1887
2022-02-24,Thursday,159,0,1728
2022-02-25,Friday,256,0,1472
2022-02-26,Saturday,222,0,1250
2022-02-27,Sunday,0,0,1250
2022-02-28,Monday,3,720,1967
2022-03-01,Tuesday,9,0,1958
2022-03-02,Wednesday,31,0,1927
2022-03-03,Thursday,231,0,1696
2022-03-04,Friday,245,0,1451
2022-03-05,Saturday,238,0,1213
2022-03-06,Sunday,0,0,1213
2022-03-07,Monday,4,720,1929
2022-03-08,Tuesday,30,0,1899
2022-03-09,Wednesday,43,0,1856
2022-03-10,Thursday,120,0,1736
2022-03-11,Friday,203,0,1533
2022-03-12,Saturday,261,0,1272
2022-03-13,Sunday,0,0,1272
2022-03-14,Monday,5,720,1987
2022-03-15,Tuesday,17,0,1970
2022-03-16,Wednesday,47,0,1923
2022-03-17,Thursday,193,0,1730
2022-03-18,Friday,207,0,1523
2022-03-19,Saturday,321,0,1202
2022-03-20,Sunday,0,0,1202
2022-03-21,Monday,4,720,1918
2022-03-22,Tuesday,19,0,1899
2022-03-23,Wednesday,33,0,1866
2022-03-24,Thursday,162,0,1704
2022-03-25,Friday,139,0,1565
2022-03-26,Saturday,285,0,1280
2022-03-27,Sunday,0,0,1280
2022-03-28,Monday,7,720,1993
2022-03-29,Tuesday,15,0,1978
2022-03-30,Wednesday,39,0,1939
2022-03-31,Thursday,84,0,1855
2022-04-01,Friday,138,0,1717
2022-04-02,Saturday,148,0,1569
2022-04-03,Sunday,0,0,1569
2022-04-04,Monday,6,720,2283
2022-04-05,Tuesday,21,0,2262
2022-04-06,Wednesday,29,0,2233
2022-04-07,Thursday,113,0,2120
2022-04-08,Friday,212,0,1908
2022-04-09,Saturday,102,0,1806
2022-04-10,Sunday,0,0,1806
2022-04-11,Monday,4,720,2522
2022-04-12,Tuesday,25,0,2497
2022-04-13,Wednesday,31,0,2466
2022-04-14,Thursday,176,0,2290
2022-04-15,Friday,218,0,2072
2022-04-16,Saturday,214,0,1858
2022-04-17,Sunday,0,0,1858
2022-04-18,Monday,5,720,2573
2022-04-19,Tuesday,15,0,2558
2022-04-20,Wednesday,33,0,2525
2022-04-21,Thursday,219,0,2306
2022-04-22,Friday,164,0,2142
2022-04-23,Saturday,250,0,1892
2022-04-24,Sunday,0,0,1892
2022-04-25,Monday,6,720,2606
2022-04-26,Tuesday,28,0,2578
2022-04-27,Wednesday,57,0,2521
2022-04-28,Thursday,171,0,2350
2022-04-29,Friday,254,0,2096
2022-04-30,Saturday,195,0,1901
2022-05-01,Sunday,0,0,1901
2022-05-02,Monday,7,720,2614
2022-05-03,Tuesday,18,0,2596
2022-05-04,Wednesday,24,0,2572
2022-05-05,Thursday,28,0,2544
2022-05-06,Friday,202,0,2342
2022-05-07,Saturday,90,0,2252
2022-05-08,Sunday,0,0,2252
2022-05-09,Monday,5,720,2967
2022-05-10,Tuesday,17,0,2950
2022-05-11,Wednesday,31,0,2919
2022-05-12,Thursday,155,0,2764
2022-05-13,Friday,168,0,2596
2022-05-14,Saturday,229,0,2367
2022-05-15,Sunday,0,0,2367
2022-05-16,Monday,5,720,3082
2022-05-17,Tuesday,14,0,3068
2022-05-18,Wednesday,46,0,3022
2022-05-19,Thursday,144,0,2878
2022-05-20,Friday,240,0,2638
2022-05-21,Saturday,203,0,2435
2022-05-22,Sunday,0,0,2435
2022-05-23,Monday,2,720,3153
2022-05-24,Tuesday,15,0,3138
2022-05-25,Wednesday,33,0,3105
2022-05-26,Thursday,167,0,2938
2022-05-27,Friday,251,0,2687
2022-05-28,Saturday,123,0,2564
2022-05-29,Sunday,0,0,2564
2022-05-30,Monday,7,720,3277
2022-05-31,Tuesday,19,0,3258
