fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,239,0,481
2022-01-02,Sunday,0,0,481
2022-01-03,Monday,5,720,1196
2022-01-04,Tuesday,10,0,1186
2022-01-05,Wednesday,43,0,1143
2022-01-06,Thursday,129,0,1014
2022-01-07,Friday,266,0,748
2022-01-08,Saturday,167,0,581
2022-01-09,Sunday,0,0,581
2022-01-10,Monday,5,720,1296
2022-01-11,Tuesday,17,0,1279
2022-01-12,Wednesday,40,0,1239
2022-01-13,Thursday,161,0,1078
2022-01-14,Friday,178,0,900
2022-01-15,Saturday,260,0,640
2022-01-16,Sunday,0,0,640
2022-01-17,Monday,5,720,1355
2022-01-18,Tuesday,22,0,1333
2022-01-19,Wednesday,23,0,1310
2022-01-20,Thursday,149,0,1161
2022-01-21,Friday,266,0,895
2022-01-22,Saturday,222,0,673
2022-01-23,Sunday,0,0,673
2022-01-24,Monday,3,720,1390
2022-01-25,Tuesday,19,0,1371
2022-01-26,Wednesday,45,0,1326
2022-01-27,Thursday,241,0,1085
2022-01-28,Friday,226,0,859
2022-01-29,Saturday,178,0,681
2022-01-30,Sunday,0,0,681
2022-01-31,Monday,5,720,1396
2022-02-01,Tuesday,23,0,1373
2022-02-02,Wednesday,47,0,1326
2022-02-03,Thursday,137,0,1189
2022-02-04,Friday,161,0,1028
2022-02-05,Saturday,222,0,806
2022-02-06,Sunday,0,0,806
2022-02-07,Monday,2,720,1524
2022-02-08,Tuesday,22,0,1502
2022-02-09,Wednesday,65,0,1437
2022-02-10,Thursday,188,0,1249
2022-02-11,Friday,203,0,1046
2022-02-12,Saturday,222,0,824
2022-02-13,Sunday,0,0,824
2022-02-14,Monday,3,720,1541
2022-02-15,Tuesday,20,0,1521
2022-02-16,Wednesday,22,0,1499
2022-02-17,Thursday,137,0,1362
2022-02-18,Friday,204,0,1158
2022-02-19,Saturday,164,0,994
2022-02-20,Sunday,0,0,994
2022-02-21,Monday,5,720,1709
2022-02-22,Tuesday,20,0,1689
2022-02-23,Wednesday,18,0,1671
2022-02-24,Thursday,51,0,1620
2022-02-25,Friday,171,0,1449
2022-02-26,Saturday,201,0,1248
2022-02-27,Sunday,0,0,1248
2022-02-28,Monday,4,720,1964
2022-03-01,Tuesday,27,0,1937
2022-03-02,Wednesday,43,0,1894
2022-03-03,Thursday,108,0,1786
2022-03-04,Friday,112,0,1674
2022-03-05,Saturday,288,0,1386
2022-03-06,Sunday,0,0,1386
2022-03-07,Monday,5,720,2101
2022-03-08,Tuesday,26,0,2075
2022-03-09,Wednesday,38,0,2037
2022-03-10,Thursday,164,0,1873
2022-03-11,Friday,174,0,1699
2022-03-12,Saturday,208,0,1491
2022-03-13,Sunday,0,0,1491
2022-03-14,Monday,5,720,2206
2022-03-15,Tuesday,20,0,2186
2022-03-16,Wednesday,29,0,2157
2022-03-17,Thursday,90,0,2067
2022-03-18,Friday,241,0,1826
2022-03-19,Saturday,189,0,1637
2022-03-20,Sunday,0,0,1637
2022-03-21,Monday,6,720,2351
2022-03-22,Tuesday,30,0,2321
2022-03-23,Wednesday,11,0,2310
2022-03-24,Thursday,20,0,2290
2022-03-25,Friday,186,0,2104
2022-03-26,Saturday,187,0,1917
2022-03-27,Sunday,0,0,1917
2022-03-28,Monday,7,720,2630
2022-03-29,Tuesday,23,0,2607
2022-03-30,Wednesday,39,0,2568
2022-03-31,Thursday,183,0,2385
2022-04-01,Friday,28,0,2357
2022-04-02,Saturday,259,0,2098
2022-04-03,Sunday,0,0,2098
2022-04-04,Monday,4,720,2814
2022-04-05,Tuesday,18,0,2796
2022-04-06,Wednesday,47,0,2749
2022-04-07,Thursday,157,0,2592
2022-04-08,Friday,25,0,2567
2022-04-09,Saturday,314,0,2253
2022-04-10,Sunday,0,0,2253
2022-04-11,Monday,4,720,2969
2022-04-12,Tuesday,17,0,2952
2022-04-13,Wednesday,37,0,2915
2022-04-14,Thursday,153,0,2762
2022-04-15,Friday,175,0,2587
2022-04-16,Saturday,193,0,2394
2022-04-17,Sunday,0,0,2394
2022-04-18,Monday,4,720,3110
2022-04-19,Tuesday,19,0,3091
2022-04-20,Wednesday,38,0,3053
2022-04-21,Thursday,154,0,2899
2022-04-22,Friday,149,0,2750
2022-04-23,Saturday,180,0,2570
2022-04-24,Sunday,0,0,2570
2022-04-25,Monday,6,720,3284
2022-04-26,Tuesday,17,0,3267
