fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,252,0,468
2022-01-02,Sunday,0,0,468
2022-01-03,Monday,4,720,1184
2022-01-04,Tuesday,17,0,1167
2022-01-05,Wednesday,37,0,1130
2022-01-06,Thursday,188,0,942
2022-01-07,Friday,221,0,721
2022-01-08,Saturday,136,0,585
2022-01-09,Sunday,0,0,585
2022-01-10,Monday,5,720,1300
2022-01-11,Tuesday,22,0,1278
2022-01-12,Wednesday,28,0,1250
2022-01-13,Thursday,89,0,1161
2022-01-14,Friday,222,0,939
2022-01-15,Saturday,185,0,754
2022-01-16,Sunday,0,0,754
2022-01-17,Monday,4,720,1470
2022-01-18,Tuesday,16,0,1454
2022-01-19,Wednesday,42,0,1412
2022-01-20,Thursday,121,0,1291
2022-01-21,Friday,194,0,1097
2022-01-22,Saturday,55,0,1042
2022-01-23,Sunday,0,0,1042
2022-01-24,Monday,4,720,1758
2022-01-25,Tuesday,18,0,1740
2022-01-26,Wednesday,35,0,1705
2022-01-27,Thursday,144,0,1561
2022-01-28,Friday,251,0,1310
2022-01-29,Saturday,159,0,1151
2022-01-30,Sunday,0,0,1151
2022-01-31,Monday,3,720,1868
2022-02-01,Tuesday,23,0,1845
2022-02-02,Wednesday,24,0,1821
2022-02-03,Thursday,100,0,1721
2022-02-04,Friday,219,0,1502
2022-02-05,Saturday,181,0,1321
2022-02-06,Sunday,0,0,1321
2022-02-07,Monday,8,720,2033
2022-02-08,Tuesday,28,0,2005
2022-02-09,Wednesday,57,0,1948
2022-02-10,Thursday,185,0,1763
2022-02-11,Friday,209,0,1554
2022-02-12,Saturday,198,0,1356
2022-02-13,Sunday,0,0,1356
2022-02-14,Monday,4,720,2072
2022-02-15,Tuesday,20,0,2052
2022-02-16,Wednesday,30,0,2022
2022-02-17,Thursday,166,0,1856
2022-02-18,Friday,193,0,1663
2022-02-19,Saturday,157,0,1506
2022-02-20,Sunday,0,0,1506
2022-02-21,Monday,2,720,2224
2022-02-22,Tuesday,21,0,2203
2022-02-23,Wednesday,40,0,2163
2022-02-24,Thursday,192,0,1971
2022-02-25,Friday,125,0,1846
2022-02-26,Saturday,262,0,1584
2022-02-27,Sunday,0,0,1584
2022-02-28,Monday,6,720,2298
2022-03-01,Tuesday,18,0,2280
2022-03-02,Wednesday,43,0,2237
2022-03-03,Thursday,138,0,2099
2022-03-04,Friday,245,0,1854
2022-03-05,Saturday,270,0,1584
2022-03-06,Sunday,0,0,1584
2022-03-07,Monday,4,720,2300
2022-03-08,Tuesday,17,0,2283
2022-03-09,Wednesday,52,0,2231
2022-03-10,Thursday,197,0,2034
2022-03-11,Friday,270,0,1764
2022-03-12,Saturday,110,0,1654
2022-03-13,Sunday,0,0,1654
2022-03-14,Monday,4,720,2370
2022-03-15,Tuesday,25,0,2345
