fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,50,0,670
2022-01-02,Sunday,0,0,670
2022-01-03,Monday,6,720,1384
2022-01-04,Tuesday,20,0,1364
2022-01-05,Wednesday,31,0,1333
2022-01-06,Thursday,108,0,1225
2022-01-07,Friday,237,0,988
2022-01-08,Saturday,310,0,678
2022-01-09,Sunday,0,0,678
2022-01-10,Monday,7,720,1391
2022-01-11,Tuesday,12,0,1379
2022-01-12,Wednesday,47,0,1332
2022-01-13,Thursday,79,0,1253
2022-01-14,Friday,165,0,1088
2022-01-15,Saturday,220,0,868
2022-01-16,Sunday,0,0,868
2022-01-17,Monday,4,720,1584
2022-01-18,Tuesday,19,0,1565
2022-01-19,Wednesday,49,0,1516
2022-01-20,Thursday,197,0,1319
2022-01-21,Friday,145,0,1174
2022-01-22,Saturday,112,0,1062
2022-01-23,Sunday,0,0,1062
2022-01-24,Monday,7,720,1775
2022-01-25,Tuesday,18,0,1757
2022-01-26,Wednesday,27,0,1730
2022-01-27,Thursday,89,0,1641
2022-01-28,Friday,149,0,1492
2022-01-29,Saturday,177,0,1315
2022-01-30,Sunday,0,0,1315
2022-01-31,Monday,3,720,2032
2022-02-01,Tuesday,23,0,2009
2022-02-02,Wednesday,21,0,1988
2022-02-03,Thursday,240,0,1748
2022-02-04,Friday,184,0,1564
2022-02-05,Saturday,185,0,1379
2022-02-06,Sunday,0,0,1379
2022-02-07,Monday,6,720,2093
2022-02-08,Tuesday,11,0,2082
2022-02-09,Wednesday,40,0,2042
2022-02-10,Thursday,170,0,1872
2022-02-11,Friday,215,0,1657
2022-02-12,Saturday,181,0,1476
2022-02-13,Sunday,0,0,1476
2022-02-14,Monday,2,720,2194
2022-02-15,Tuesday,18,0,2176
2022-02-16,Wednesday,59,0,2117
2022-02-17,Thursday,145,0,1972
2022-02-18,Friday,93,0,1879
2022-02-19,Saturday,270,0,1609
2022-02-20,Sunday,0,0,1609
2022-02-21,Monday,5,720,2324
2022-02-22,Tuesday,22,0,2302
2022-02-23,Wednesday,37,0,2265
2022-02-24,Thursday,171,0,2094
2022-02-25,Friday,209,0,1885
2022-02-26,Saturday,207,0,1678
2022-02-27,Sunday,0,0,1678
2022-02-28,Monday,5,720,2393
2022-03-01,Tuesday,8,0,2385
2022-03-02,Wednesday,30,0,2355
2022-03-03,Thursday,182,0,2173
2022-03-04,Friday,199,0,1974
2022-03-05,Saturday,228,0,1746
2022-03-06,Sunday,0,0,1746
2022-03-07,Monday,2,720,2464
