fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,265,0,455
2022-01-02,Sunday,0,0,455
2022-01-03,Monday,3,720,1172
2022-01-04,Tuesday,19,0,1153
2022-01-05,Wednesday,46,0,1107
2022-01-06,Thursday,132,0,975
2022-01-07,Friday,219,0,756
2022-01-08,Saturday,252,0,504
2022-01-09,Sunday,0,0,504
2022-01-10,Monday,4,720,1220
2022-01-11,Tuesday,29,0,1191
2022-01-12,Wednesday,33,0,1158
2022-01-13,Thursday,139,0,1019
2022-01-14,Friday,127,0,892
2022-01-15,Saturday,159,0,733
2022-01-16,Sunday,0,0,733
2022-01-17,Monday,4,720,1449
2022-01-18,Tuesday,32,0,1417
2022-01-19,Wednesday,40,0,1377
2022-01-20,Thursday,118,0,1259
2022-01-21,Friday,161,0,1098
2022-01-22,Saturday,231,0,867
2022-01-23,Sunday,0,0,867
2022-01-24,Monday,4,720,1583
2022-01-25,Tuesday,21,0,1562
2022-01-26,Wednesday,43,0,1519
2022-01-27,Thursday,254,0,1265
2022-01-28,Friday,148,0,1117
2022-01-29,Saturday,162,0,955
2022-01-30,Sunday,0,0,955
2022-01-31,Monday,5,720,1670
2022-02-01,Tuesday,30,0,1640
2022-02-02,Wednesday,73,0,1567
2022-02-03,Thursday,89,0,1478
2022-02-04,Friday,245,0,1233
2022-02-05,Saturday,277,0,956
2022-02-06,Sunday,0,0,956
2022-02-07,Monday,4,720,1672
2022-02-08,Tuesday,19,0,1653
2022-02-09,Wednesday,20,0,1633
2022-02-10,Thursday,127,0,1506
2022-02-11,Friday,341,0,1165
2022-02-12,Saturday,147,0,1018
2022-02-13,Sunday,0,0,1018
2022-02-14,Monday,5,720,1733
2022-02-15,Tuesday,24,0,1709
2022-02-16,Wednesday,36,0,1673
2022-02-17,Thursday,193,0,1480
2022-02-18,Friday,246,0,1234
2022-02-19,Saturday,120,0,1114
2022-02-20,Sunday,0,0,1114
2022-02-21,Monday,4,720,1830
2022-02-22,Tuesday,19,0,1811
2022-02-23,Wednesday,59,0,1752
2022-02-24,Thursday,100,0,1652
2022-02-25,Friday,106,0,1546
2022-02-26,Saturday,216,0,1330
2022-02-27,Sunday,0,0,1330
2022-02-28,Monday,4,720,2046
2022-03-01,Tuesday,9,0,2037
2022-03-02,Wednesday,32,0,2005
2022-03-03,Thursday,135,0,1870
2022-03-04,Friday,67,0,1803
2022-03-05,Saturday,210,0,1593
2022-03-06,Sunday,0,0,1593
