fecha,nombre_dia,ventas,compra,Inventario
2022-01-01,Saturday,103,0,617
2022-01-02,Sunday,0,0,617
2022-01-03,Monday,5,720,1332
2022-01-04,Tuesday,19,0,1313
2022-01-05,Wednesday,56,0,1257
2022-01-06,Thursday,153,0,1104
2022-01-07,Friday,165,0,939
2022-01-08,Saturday,222,0,717
2022-01-09,Sunday,0,0,717
2022-01-10,Monday,6,720,1431
2022-01-11,Tuesday,25,0,1406
2022-01-12,Wednesday,44,0,1362
2022-01-13,Thursday,109,0,1253
2022-01-14,Friday,204,0,1049
2022-01-15,Saturday,196,0,853
2022-01-16,Sunday,0,0,853
2022-01-17,Monday,7,720,1566
2022-01-18,Tuesday,27,0,1539
2022-01-19,Wednesday,15,0,1524
2022-01-20,Thursday,145,0,1379
2022-01-21,Friday,205,0,1174
2022-01-22,Saturday,229,0,945
2022-01-23,Sunday,0,0,945
2022-01-24,Monday,5,720,1660
2022-01-25,Tuesday,21,0,1639
2022-01-26,Wednesday,60,0,1579
2022-01-27,Thursday,184,0,1395
2022-01-28,Friday,243,0,1152
2022-01-29,Saturday,296,0,856
2022-01-30,Sunday,0,0,856
2022-01-31,Monday,6,720,1570
2022-02-01,Tuesday,24,0,1546
2022-02-02,Wednesday,35,0,1511
2022-02-03,Thursday,157,0,1354
2022-02-04,Friday,215,0,1139
2022-02-05,Saturday,208,0,931
2022-02-06,Sunday,0,0,931
2022-02-07,Monday,4,720,1647
2022-02-08,Tuesday,25,0,1622
2022-02-09,Wednesday,49,0,1573
2022-02-10,Thursday,201,0,1372
2022-02-11,Friday,144,0,1228
2022-02-12,Saturday,176,0,1052
2022-02-13,Sunday,0,0,1052
2022-02-14,Monday,3,720,1769
2022-02-15,Tuesday,12,0,1757
2022-02-16,Wednesday,43,0,1714
2022-02-17,Thursday,133,0,1581
2022-02-18,Friday,237,0,1344
2022-02-19,Saturday,195,0,1149
2022-02-20,Sunday,0,0,1149
2022-02-21,Monday,4,720,1865
2022-02-22,Tuesday,20,0,1845
2022-02-23,Wednesday,31,0,1814
2022-02-24,Thursday,188,0,1626
2022-02-25,Friday,230,0,1396
2022-02-26,Saturday,139,0,1257
2022-02-27,Sunday,0,0,1257
2022-02-28,Monday,2,720,1975
2022-03-01,Tuesday,27,0,1948
2022-03-02,Wednesday,30,0,1918
2022-03-03,Thursday,148,0,1770
2022-03-04,Friday,126,0,1644
2022-03-05,Saturday,207,0,1437
2022-03-06,Sunday,0,0,1437
2022-03-07,Monday,5,720,2152
2022-03-08,Tuesday,8,0,2144
2022-03-09,Wednesday,43,0,2101
2022-03-10,Thursday,163,0,1938
2022-03-11,Friday,217,0,1721
2022-03-12,Saturday,247,0,1474
2022-03-13,Sunday,0,0,1474
2022-03-14,Monday,4,720,2190
2022-03-15,Tuesday,17,0,2173
2022-03-16,Wednesday,42,0,2131
2022-03-17,Thursday,167,0,1964
2022-03-18,Friday,167,0,1797
2022-03-19,Saturday,111,0,1686
2022-03-20,Sunday,0,0,1686
2022-03-21,Monday,6,720,2400
2022-03-22,Tuesday,25,0,2375
2022-03-23,Wednesday,48,0,2327
2022-03-24,Thursday,138,0,2189
2022-03-25,Friday,176,0,2013
2022-03-26,Saturday,164,0,1849
2022-03-27,Sunday,0,0,1849
2022-03-28,Monday,5,720,2564
2022-03-29,Tuesday,17,0,2547
2022-03-30,Wednesday,6,0,2541
2022-03-31,Thursday,138,0,2403
2022-04-01,Friday,176,0,2227
2022-04-02,Saturday,252,0,1975
2022-04-03,Sunday,0,0,1975
2022-04-04,Monday,4,720,2691
2022-04-05,Tuesday,18,0,2673
2022-04-06,Wednesday,32,0,2641
2022-04-07,Thursday,168,0,2473
2022-04-08,Friday,153,0,2320
2022-04-09,Saturday,172,0,2148
2022-04-10,Sunday,0,0,2148
2022-04-11,Monday,6,720,2862
2022-04-12,Tuesday,20,0,2842
2022-04-13,Wednesday,17,0,2825
2022-04-14,Thursday,95,0,2730
2022-04-15,Friday,141,0,2589
2022-04-16,Saturday,122,0,2467
2022-04-17,Sunday,0,0,2467
2022-04-18,Monday,3,720,3184
2022-04-19,Tuesday,12,0,3172
2022-04-20,Wednesday,39,0,3133
2022-04-21,Thursday,88,0,3045
2022-04-22,Friday,187,0,2858
2022-04-23,Saturday,95,0,2763
2022-04-24,Sunday,0,0,2763
2022-04-25,Monday,5,720,3478
2022-04-26,Tuesday,13,0,3465
2022-04-27,Wednesday,37,0,3428
2022-04-28,Thursday,96,0,3332
2022-04-29,Friday,207,0,3125
2022-04-30,Saturday,349,0,2776
2022-05-01,Sunday,0,0,2776
2022-05-02,Monday,4,720,3492
2022-05-03,Tuesday,23,0,3469
2022-05-04,Wednesday,34,0,3435
2022-05-05,Thursday,98,0,3337
2022-05-06,Friday,124,0,3213
2022-05-07,Saturday,274,0,2939
2022-05-08,Sunday,0,0,2939
2022-05-09,Monday,2,720,3657
2022-05-10,Tuesday,24,0,3633
2022-05-11,Wednesday,41,0,3592
2022-05-12,Thursday,112,0,3480
2022-05-13,Friday,201,0,3279
2022-05-14,Saturday,142,0,3137
2022-05-15,Sunday,0,0,3137
2022-05-16,Monday,3,720,3854
2022-05-17,Tuesday,21,0,3833
2022-05-18,Wednesday,21,0,3812
2022-05-19,Thursday,138,0,3674
2022-05-20,Friday,204,0,3470
2022-05-21,Saturday,225,0,3245
2022-05-22,Sunday,0,0,3245
2022-05-23,Monday,5,720,3960
2022-05-24,Tuesday,24,0,3936
2022-05-25,Wednesday,46,0,3890
2022-05-26,Thursday,107,0,3783
2022-05-27,Friday,123,0,3660
2022-05-28,Saturday,190,0,3470
2022-05-29,Sunday,0,0,3470
2022-05-30,Monday,4,720,4186
2022-05-31,Tuesday,23,0,4163
2022-06-01,Wednesday,47,0,4116
2022-06-02,Thursday,126,0,3990
2022-06-03,Friday,173,0,3817
2022-06-04,Saturday,226,0,3591
2022-06-05,Sunday,0,0,3591
2022-06-06,Monday,5,720,4306
2022-06-07,Tuesday,12,0,4294
2022-06-08,Wednesday,33,0,4261
2022-06-09,Thursday,107,0,4154
2022-06-10,Friday,137,0,4017
2022-06-11,Saturday,197,0,3820
2022-06-12,Sunday,0,0,3820
2022-06-13,Monday,6,720,4534
2022-06-14,Tuesday,17,0,4517
2022-06-15,Wednesday,51,0,4466
2022-06-16,Thursday,40,0,4426
2022-06-17,Friday,205,0,4221
2022-06-18,Saturday,157,0,4064
2022-06-19,Sunday,0,0,4064
2022-06-20,Monday,4,720,4780
2022-06-21,Tuesday,19,0,4761
2022-06-22,Wednesday,40,0,4721
2022-06-23,Thursday,141,0,4580
2022-06-24,Friday,190,0,4390
2022-06-25,Saturday,126,0,4264
2022-06-26,Sunday,0,0,4264
2022-06-27,Monday,5,720,4979
2022-06-28,Tuesday,10,0,4969
2022-06-29,Wednesday,14,0,4955
2022-06-30,Thursday,164,0,4791
2022-07-01,Friday,223,0,4568
2022-07-02,Saturday,283,0,4285
2022-07-03,Sunday,0,0,4285
2022-07-04,Monday,5,720,5000
2022-07-05,Tuesday,24,0,4976
2022-07-06,Wednesday,48,0,4928
2022-07-07,Thursday,175,0,4753
2022-07-08,Friday,208,0,4545
2022-07-09,Saturday,105,0,4440
2022-07-10,Sunday,0,0,4440
2022-07-11,Monday,4,720,5156
2022-07-12,Tuesday,16,0,5140
2022-07-13,Wednesday,56,0,5084
2022-07-14,Thursday,188,0,4896
2022-07-15,Friday,171,0,4725
2022-07-16,Saturday,185,0,4540
2022-07-17,Sunday,0,0,4540
2022-07-18,Monday,1,720,5259
2022-07-19,Tuesday,21,0,5238
2022-07-20,Wednesday,41,0,5197
2022-07-21,Thursday,221,0,4976
2022-07-22,Friday,192,0,4784
2022-07-23,Saturday,244,0,4540
2022-07-24,Sunday,0,0,4540
2022-07-25,Monday,7,720,5253
2022-07-26,Tuesday,21,0,5232
2022-07-27,Wednesday,48,0,5184
2022-07-28,Thursday,142,0,5042
2022-07-29,Friday,199,0,4843
2022-07-30,Saturday,111,0,4732
2022-07-31,Sunday,0,0,4732
2022-08-01,Monday,4,720,5448
2022-08-02,Tuesday,21,0,5427
2022-08-03,Wednesday,46,0,5381
2022-08-04,Thursday,159,0,5222
2022-08-05,Friday,283,0,4939
2022-08-06,Saturday,168,0,4771
2022-08-07,Sunday,0,0,4771
2022-08-08,Monday,4,720,5487
2022-08-09,Tuesday,30,0,5457
2022-08-10,Wednesday,22,0,5435
2022-08-11,Thursday,183,0,5252
2022-08-12,Friday,167,0,5085
2022-08-13,Saturday,227,0,4858
2022-08-14,Sunday,0,0,4858
2022-08-15,Monday,4,720,5574
2022-08-16,Tuesday,20,0,5554
2022-08-17,Wednesday,39,0,5515
2022-08-18,Thursday,109,0,5406
2022-08-19,Friday,148,0,5258
2022-08-20,Saturday,253,0,5005
2022-08-21,Sunday,0,0,5005
2022-08-22,Monday,4,720,5721
2022-08-23,Tuesday,16,0,5705
2022-08-24,Wednesday,34,0,5671
2022-08-25,Thursday,66,0,5605
2022-08-26,Friday,206,0,5399
2022-08-27,Saturday,261,0,5138
2022-08-28,Sunday,0,0,5138
2022-08-29,Monday,4,720,5854
2022-08-30,Tuesday,19,0,5835
2022-08-31,Wednesday,40,0,5795
2022-09-01,Thursday,115,0,5680
